time_ms soma_mV ais_mV
15.850000 -72.765079 -72.764401
15.875000 -72.765033 -72.764355
15.900000 -72.764986 -72.764308
15.925000 -72.764940 -72.764262
15.950000 -72.764894 -72.764215
15.975000 -72.764847 -72.764169
16.000000 -72.764801 -72.764122
16.025000 -72.764754 -72.764076
16.050000 -72.764708 -72.764029
16.075000 -72.764661 -72.763983
16.100000 -72.764615 -72.763937
16.125000 -72.764569 -72.763890
16.150000 -72.764522 -72.763844
16.175000 -72.764476 -72.763797
16.200000 -72.764429 -72.763751
16.225000 -72.764383 -72.763705
16.250000 -72.764337 -72.763658
16.275000 -72.764290 -72.763612
16.300000 -72.764244 -72.763566
16.325000 -72.764198 -72.763519
16.350000 -72.764151 -72.763473
16.375000 -72.764105 -72.763427
16.400000 -72.764059 -72.763380
16.425000 -72.764012 -72.763334
16.450000 -72.763966 -72.763288
16.475000 -72.763920 -72.763241
16.500000 -72.763874 -72.763195
16.525000 -72.763827 -72.763149
16.550000 -72.763781 -72.763102
16.575000 -72.763735 -72.763056
16.600000 -72.763688 -72.763010
16.625000 -72.763642 -72.762964
16.650000 -72.763596 -72.762917
16.675000 -72.763550 -72.762871
16.700000 -72.763503 -72.762825
16.725000 -72.763457 -72.762779
16.750000 -72.763411 -72.762732
16.775000 -72.763365 -72.762686
16.800000 -72.763319 -72.762640
16.825000 -72.763272 -72.762594
16.850000 -72.763226 -72.762547
16.875000 -72.763180 -72.762501
16.900000 -72.763134 -72.762455
16.925000 -72.763088 -72.762409
16.950000 -72.763041 -72.762363
16.975000 -72.762995 -72.762317
17.000000 -72.762949 -72.762270
17.025000 -72.762903 -72.762224
17.050000 -72.762857 -72.762178
17.075000 -72.762811 -72.762132
17.100000 -72.762764 -72.762086
17.125000 -72.762718 -72.762040
17.150000 -72.762672 -72.761993
17.175000 -72.762626 -72.761947
17.200000 -72.762580 -72.761901
17.225000 -72.762534 -72.761855
17.250000 -72.762488 -72.761809
17.275000 -72.762442 -72.761763
17.300000 -72.762396 -72.761717
17.325000 -72.762350 -72.761671
17.350000 -72.762303 -72.761625
17.375000 -72.762257 -72.761579
17.400000 -72.762211 -72.761532
17.425000 -72.762165 -72.761486
17.450000 -72.762119 -72.761440
17.475000 -72.762073 -72.761394
17.500000 -72.762027 -72.761348
17.525000 -72.761981 -72.761302
17.550000 -72.761935 -72.761256
17.575000 -72.761889 -72.761210
17.600000 -72.761843 -72.761164
17.625000 -72.761797 -72.761118
17.650000 -72.761751 -72.761072
17.675000 -72.761705 -72.761026
17.700000 -72.761659 -72.760980
17.725000 -72.761613 -72.760934
17.750000 -72.761567 -72.760888
17.775000 -72.761521 -72.760842
17.800000 -72.761475 -72.760796
17.825000 -72.761429 -72.760750
17.850000 -72.761383 -72.760704
17.875000 -72.761337 -72.760658
17.900000 -72.761291 -72.760612
17.925000 -72.761246 -72.760566
17.950000 -72.761200 -72.760521
17.975000 -72.761154 -72.760475
