time_ms,normal_DRG_mV,neuropathic_like_DRG_mV
42.35000000000107,-68.57246733813233,-67.2825408450405
42.37500000000107,-68.57246733813233,-67.28254084504164
42.40000000000108,-68.57246733813233,-67.28254084504276
42.425000000001084,-68.57246733813233,-67.28254084504387
42.45000000000109,-68.57246733813233,-67.28254084504496
42.475000000001096,-68.57246733813233,-67.28254084504604
42.5000000000011,-68.57246733813233,-67.28254084504711
42.52500000000111,-68.57246733813233,-67.28254084504816
42.55000000000111,-68.57246733813233,-67.2825408450492
42.57500000000112,-68.57246733813233,-67.28254084505022
42.600000000001124,-68.57246733813233,-67.28254084505123
42.62500000000113,-68.57246733813233,-67.28254084505222
42.650000000001135,-68.57246733813233,-67.2825408450532
42.67500000000114,-68.57246733813233,-67.28254084505417
42.70000000000115,-68.57246733813233,-67.28254084505512
42.72500000000115,-68.57246733813233,-67.28254084505606
42.75000000000116,-68.57246733813233,-67.28254084505699
42.775000000001164,-68.57246733813233,-67.2825408450579
42.80000000000117,-68.57246733813233,-67.28254084505879
42.825000000001175,-68.57246733813233,-67.28254084505967
42.85000000000118,-68.57246733813233,-67.28254084506054
42.87500000000119,-68.57246733813233,-67.2825408450614
42.90000000000119,-68.57246733813233,-67.28254084506226
42.9250000000012,-68.57246733813233,-67.2825408450631
42.950000000001204,-68.57246733813233,-67.28254084506392
42.97500000000121,-68.57246733813233,-67.28254084506473
43.000000000001215,-68.57246733813233,-67.28254084506554
43.02500000000122,-68.57246733813233,-67.28254084506634
43.050000000001226,-68.57246733813233,-67.28254084506712
43.07500000000123,-68.57246733813233,-67.28254084506789
43.10000000000124,-68.57246733813233,-67.28254084506864
43.12500000000124,-68.57246733813233,-67.28254084506939
43.15000000000125,-68.57246733813233,-67.28254084507013
43.175000000001255,-68.57246733813233,-67.28254084507086
43.20000000000126,-68.57246733813233,-67.28254084507157
43.225000000001266,-68.57246733813233,-67.28254084507228
43.25000000000127,-68.57246733813233,-67.28254084507297
43.27500000000128,-68.57246733813233,-67.28254084507365
43.30000000000128,-68.57246733813233,-67.28254084507434
43.32500000000129,-68.57246733813233,-67.282540845075
43.350000000001295,-68.57246733813233,-67.28254084507566
43.3750000000013,-68.57246733813233,-67.28254084507631
43.400000000001306,-68.57246733813233,-67.28254084507695
43.42500000000131,-68.57246733813233,-67.28254084507758
43.45000000000132,-68.57246733813233,-67.2825408450782
43.47500000000132,-68.57246733813233,-67.28254084507881
43.50000000000133,-68.57246733813233,-67.28254084507942
43.525000000001334,-68.57246733813233,-67.28254084508002
43.55000000000134,-68.57246733813233,-67.2825408450806
43.575000000001346,-68.57246733813233,-67.28254084508119
43.60000000000135,-68.57246733813233,-67.28254084508175
43.62500000000136,-68.57246733813233,-67.28254084508232
43.65000000000136,-68.57246733813233,-67.28254084508288
43.67500000000137,-68.57246733813233,-67.28254084508343
43.700000000001374,-68.57246733813233,-67.28254084508397
43.72500000000138,-68.57246733813233,-67.28254084508451
43.750000000001386,-68.57246733813233,-67.28254084508504
43.77500000000139,-68.57246733813233,-67.28254084508555
43.8000000000014,-68.57246733813233,-67.28254084508606
43.8250000000014,-68.57246733813233,-67.28254084508656
43.85000000000141,-68.57246733813233,-67.28254084508706
43.875000000001414,-68.57246733813233,-67.28254084508754
43.90000000000142,-68.57246733813233,-67.28254084508802
43.925000000001425,-68.57246733813233,-67.2825408450885
43.95000000000143,-68.57246733813233,-67.28254084508897
43.97500000000144,-68.57246733813233,-67.28254084508944
44.00000000000144,-68.57246733813233,-67.2825408450899
44.02500000000145,-68.57246733813233,-67.28254084509035
44.050000000001454,-68.57246733813233,-67.2825408450908
44.07500000000146,-68.57246733813233,-67.28254084509123
44.100000000001465,-68.57246733813233,-67.28254084509166
44.12500000000147,-68.57246733813233,-67.28254084509209
44.15000000000148,-68.57246733813233,-67.28254084509251
44.17500000000148,-68.57246733813233,-67.28254084509292
44.20000000000149,-68.57246733813233,-67.28254084509334
44.225000000001494,-68.57246733813233,-67.28254084509373
44.2500000000015,-68.57246733813233,-67.28254084509413
44.275000000001505,-68.57246733813233,-67.28254084509453
44.30000000000151,-68.57246733813233,-67.28254084509491
44.325000000001516,-68.57246733813233,-67.2825408450953
44.35000000000152,-68.57246733813233,-67.28254084509567
44.37500000000153,-68.57246733813233,-67.28254084509604
44.40000000000153,-68.57246733813233,-67.2825408450964
44.42500000000154,-68.57246733813233,-67.28254084509676
44.450000000001545,-68.57246733813233,-67.28254084509712
44.47500000000155,-68.57246733813233,-67.28254084509747
44.500000000001556,-68.57246733813233,-67.28254084509781
44.52500000000156,-68.57246733813233,-67.28254084509815
44.55000000000157,-68.57246733813233,-67.2825408450985
44.57500000000157,-68.57246733813233,-67.28254084509882
44.60000000000158,-68.57246733813233,-67.28254084509915
44.625000000001585,-68.57246733813233,-67.28254084509948
44.65000000000159,-68.57246733813233,-67.28254084509979
44.675000000001596,-68.57246733813233,-67.2825408451001
44.7000000000016,-68.57246733813233,-67.28254084510041
44.72500000000161,-68.57246733813233,-67.28254084510071
44.75000000000161,-68.57246733813233,-67.28254084510101
44.77500000000162,-68.57246733813233,-67.28254084510131
44.800000000001624,-68.57246733813233,-67.2825408451016
44.82500000000163,-68.57246733813233,-67.28254084510188
44.850000000001636,-68.57246733813233,-67.28254084510216
44.87500000000164,-68.57246733813233,-67.28254084510245
44.90000000000165,-68.57246733813233,-67.28254084510272
44.92500000000165,-68.57246733813233,-67.28254084510299
44.95000000000166,-68.57246733813233,-67.28254084510326
44.975000000001664,-68.57246733813233,-67.28254084510353
45.00000000000167,-68.57246733813233,-67.28254084510378
45.025000000001675,-68.57246733813233,-67.28254084510404
45.05000000000168,-68.57246733813233,-67.2825408451043
45.07500000000169,-68.57246733813233,-67.28254084510453
45.10000000000169,-68.57246733813233,-67.28254084510478
45.1250000000017,-68.57246733813233,-67.28254084510502
45.150000000001704,-68.57246733813233,-67.28254084510526
45.17500000000171,-68.57246733813233,-67.2825408451055
45.200000000001715,-68.57246733813233,-67.28254084510573
45.22500000000172,-68.57246733813233,-67.28254084510596
45.25000000000173,-68.57246733813233,-67.28254084510618
45.27500000000173,-68.57246733813233,-67.28254084510641
45.30000000000174,-68.57246733813233,-67.28254084510662
45.325000000001744,-68.57246733813233,-67.28254084510684
45.35000000000175,-68.57246733813233,-67.28254084510705
45.375000000001755,-68.57246733813233,-67.28254084510726
45.40000000000176,-68.57246733813233,-67.28254084510748
45.425000000001766,-68.57246733813233,-67.28254084510768
45.45000000000177,-68.57246733813233,-67.28254084510787
45.47500000000178,-68.57246733813233,-67.28254084510807
45.50000000000178,-68.57246733813233,-67.28254084510827
45.52500000000179,-68.57246733813233,-67.28254084510847
45.550000000001795,-68.57246733813233,-67.28254084510866
45.5750000000018,-68.57246733813233,-67.28254084510884
45.600000000001806,-68.57246733813233,-67.28254084510903
45.62500000000181,-68.57246733813233,-67.28254084510921
45.65000000000182,-68.57246733813233,-67.2825408451094
45.67500000000182,-68.57246733813233,-67.28254084510957
45.70000000000183,-68.57246733813233,-67.28254084510974
45.725000000001835,-68.57246733813233,-67.2825408451099
45.75000000000184,-68.57246733813233,-67.28254084511008
45.775000000001846,-68.57246733813233,-67.28254084511025
45.80000000000185,-68.57246733813233,-67.28254084511042
45.82500000000186,-68.57246733813233,-67.28254084511057
45.85000000000186,-68.57246733813233,-67.28254084511073
45.87500000000187,-68.57246733813233,-67.28254084511089
45.900000000001874,-68.57246733813233,-67.28254084511104
45.92500000000188,-68.57246733813233,-67.2825408451112
45.950000000001886,-68.57246733813233,-67.28254084511136
45.97500000000189,-68.57246733813233,-67.28254084511151
46.0000000000019,-68.57246733813233,-67.28254084511165
46.0250000000019,-68.57246733813233,-67.2825408451118
46.05000000000191,-68.57246733813233,-67.28254084511194
46.075000000001914,-68.57246733813233,-67.28254084511208
46.10000000000192,-68.57246733813233,-67.28254084511222
46.125000000001926,-68.57246733813233,-67.28254084511236
46.15000000000193,-68.57246733813233,-67.2825408451125
46.17500000000194,-68.57246733813233,-67.28254084511263
46.20000000000194,-68.57246733813233,-67.28254084511276
46.22500000000195,-68.57246733813233,-67.28254084511289
46.250000000001954,-68.57246733813233,-67.28254084511302
46.27500000000196,-68.57246733813233,-67.28254084511315
46.300000000001965,-68.57246733813233,-67.28254084511327
46.32500000000197,-68.57246733813233,-67.2825408451134
46.35000000000198,-68.57246733813233,-67.28254084511353
46.37500000000198,-68.57246733813233,-67.28254084511364
46.40000000000199,-68.57246733813233,-67.28254084511376
46.425000000001994,-68.57246733813233,-67.28254084511387
46.450000000002,-68.57246733813233,-67.28254084511399
46.475000000002005,-68.57246733813233,-67.2825408451141
46.50000000000201,-68.57246733813233,-67.28254084511421
46.52500000000202,-68.57246733813233,-67.28254084511433
46.55000000000202,-68.57246733813233,-67.28254084511444
46.57500000000203,-68.57246733813233,-67.28254084511454
46.600000000002034,-68.57246733813233,-67.28254084511464
46.62500000000204,-68.57246733813233,-67.28254084511474
46.650000000002045,-68.57246733813233,-67.28254084511484
46.67500000000205,-68.57246733813233,-67.28254084511494
46.700000000002056,-68.57246733813233,-67.28254084511504
46.72500000000206,-68.57246733813233,-67.28254084511514
46.75000000000207,-68.57246733813233,-67.28254084511524
46.77500000000207,-68.57246733813233,-67.28254084511534
46.80000000000208,-68.57246733813233,-67.28254084511543
46.825000000002085,-68.57246733813233,-67.28254084511553
46.85000000000209,-68.57246733813233,-67.28254084511562
46.875000000002096,-68.57246733813233,-67.2825408451157
46.9000000000021,-68.57246733813233,-67.28254084511579
46.92500000000211,-68.57246733813233,-67.28254084511588
46.95000000000211,-68.57246733813233,-67.28254084511596
46.97500000000212,-68.57246733813233,-67.28254084511605
47.000000000002125,-68.57246733813233,-67.28254084511613
47.02500000000213,-68.57246733813233,-67.28254084511622
47.050000000002136,-68.57246733813233,-67.2825408451163
47.07500000000214,-68.57246733813233,-67.28254084511639
47.10000000000215,-68.57246733813233,-67.28254084511647
47.12500000000215,-68.57246733813233,-67.28254084511654
47.15000000000216,-68.57246733813233,-67.28254084511661
47.175000000002164,-68.57246733813233,-67.28254084511669
47.20000000000217,-68.57246733813233,-67.28254084511676
47.225000000002176,-68.57246733813233,-67.28254084511683
47.25000000000218,-68.57246733813233,-67.2825408451169
47.27500000000219,-68.57246733813233,-67.28254084511697
47.30000000000219,-68.57246733813233,-67.28254084511704
47.3250000000022,-68.57246733813233,-67.28254084511711
47.350000000002204,-68.57246733813233,-67.28254084511718
47.37500000000221,-68.57246733813233,-67.28254084511725
47.400000000002215,-68.57246733813233,-67.28254084511732
47.42500000000222,-68.57246733813233,-67.2825408451174
47.45000000000223,-68.57246733813233,-67.28254084511747
47.47500000000223,-68.57246733813233,-67.28254084511754
47.50000000000224,-68.57246733813233,-67.2825408451176
47.525000000002244,-68.57246733813233,-67.28254084511765
47.55000000000225,-68.57246733813233,-67.28254084511771
47.575000000002255,-68.57246733813233,-67.28254084511777
47.60000000000226,-68.57246733813233,-67.28254084511782
47.62500000000227,-68.57246733813233,-67.28254084511788
47.65000000000227,-68.57246733813233,-67.28254084511794
47.67500000000228,-68.57246733813233,-67.28254084511799
47.700000000002284,-68.57246733813233,-67.28254084511805
47.72500000000229,-68.57246733813233,-67.2825408451181
47.750000000002295,-68.57246733813233,-67.28254084511816
47.7750000000023,-68.57246733813233,-67.28254084511822
47.800000000002306,-68.57246733813233,-67.28254084511828
47.82500000000231,-68.57246733813233,-67.28254084511833
47.85000000000232,-68.57246733813233,-67.28254084511839
47.87500000000232,-68.57246733813233,-67.28254084511845
47.90000000000233,-68.57246733813233,-67.2825408451185
47.925000000002335,-68.57246733813233,-67.28254084511855
47.95000000000234,-68.57246733813233,-67.28254084511859
47.975000000002346,-68.57246733813233,-67.28254084511863
48.00000000000235,-68.57246733813233,-67.28254084511867
48.02500000000236,-68.57246733813233,-67.28254084511872
48.05000000000236,-68.57246733813233,-67.28254084511876
48.07500000000237,-68.57246733813233,-67.2825408451188
48.100000000002375,-68.57246733813233,-67.28254084511885
48.12500000000238,-68.57246733813233,-67.28254084511889
48.150000000002386,-68.57246733813233,-67.28254084511893
48.17500000000239,-68.57246733813233,-67.28254084511897
48.2000000000024,-68.57246733813233,-67.28254084511902
48.2250000000024,-68.57246733813233,-67.28254084511906
48.25000000000241,-68.57246733813233,-67.2825408451191
48.275000000002414,-68.57246733813233,-67.28254084511914
48.30000000000242,-68.57246733813233,-67.28254084511919
48.325000000002426,-68.57246733813233,-67.28254084511923
48.35000000000243,-68.57246733813233,-67.28254084511927
48.37500000000244,-68.57246733813233,-67.28254084511931
48.40000000000244,-68.57246733813233,-67.28254084511936
48.42500000000245,-68.57246733813233,-67.2825408451194
48.450000000002454,-68.57246733813233,-67.28254084511944
48.47500000000246,-68.57246733813233,-67.28254084511948
48.500000000002466,-68.57246733813233,-67.28254084511953
48.52500000000247,-68.57246733813233,-67.28254084511956
48.55000000000248,-68.57246733813233,-67.28254084511958
48.57500000000248,-68.57246733813233,-67.28254084511961
48.60000000000249,-68.57246733813233,-67.28254084511964
48.625000000002494,-68.57246733813233,-67.28254084511967
48.6500000000025,-68.57246733813233,-67.2825408451197
48.675000000002505,-68.57246733813233,-67.28254084511973
48.70000000000251,-68.57246733813233,-67.28254084511975
48.72500000000252,-68.57246733813233,-67.28254084511978
48.75000000000252,-68.57246733813233,-67.28254084511981
48.77500000000253,-68.57246733813233,-67.28254084511984
48.800000000002534,-68.57246733813233,-67.28254084511987
48.82500000000254,-68.57246733813233,-67.2825408451199
48.850000000002545,-68.57246733813233,-67.28254084511993
48.87500000000255,-68.57246733813233,-67.28254084511995
48.90000000000256,-68.57246733813233,-67.28254084511998
48.92500000000256,-68.57246733813233,-67.28254084512001
48.95000000000257,-68.57246733813233,-67.28254084512004
48.975000000002574,-68.57246733813233,-67.28254084512007
49.00000000000258,-68.57246733813233,-67.2825408451201
49.025000000002585,-68.57246733813233,-67.28254084512012
49.05000000000259,-68.57246733813233,-67.28254084512015
49.075000000002596,-68.57246733813233,-67.28254084512018
49.1000000000026,-68.57246733813233,-67.28254084512021
49.12500000000261,-68.57246733813233,-67.28254084512024
49.15000000000261,-68.57246733813233,-67.28254084512027
49.17500000000262,-68.57246733813233,-67.2825408451203
49.200000000002625,-68.57246733813233,-67.28254084512032
49.22500000000263,-68.57246733813233,-67.28254084512035
49.250000000002636,-68.57246733813233,-67.28254084512038
49.27500000000264,-68.57246733813233,-67.28254084512041
49.30000000000265,-68.57246733813233,-67.28254084512044
49.32500000000265,-68.57246733813233,-67.28254084512047
49.35000000000266,-68.57246733813233,-67.2825408451205
49.375000000002665,-68.57246733813233,-67.28254084512052
49.40000000000267,-68.57246733813233,-67.28254084512055
49.425000000002676,-68.57246733813233,-67.28254084512056
49.45000000000268,-68.57246733813233,-67.28254084512058
49.47500000000269,-68.57246733813233,-67.2825408451206
49.50000000000269,-68.57246733813233,-67.28254084512061
49.5250000000027,-68.57246733813233,-67.28254084512062
49.550000000002704,-68.57246733813233,-67.28254084512064
49.57500000000271,-68.57246733813233,-67.28254084512065
49.600000000002716,-68.57246733813233,-67.28254084512066
49.62500000000272,-68.57246733813233,-67.28254084512068
49.65000000000273,-68.57246733813233,-67.28254084512069
49.67500000000273,-68.57246733813233,-67.2825408451207
49.70000000000274,-68.57246733813233,-67.28254084512072
49.725000000002744,-68.57246733813233,-67.28254084512074
49.75000000000275,-68.57246733813233,-67.28254084512075
49.775000000002755,-68.57246733813233,-67.28254084512076
49.80000000000276,-68.57246733813233,-67.28254084512078
49.82500000000277,-68.57246733813233,-67.28254084512079
49.85000000000277,-68.57246733813233,-67.2825408451208
49.87500000000278,-68.57246733813233,-67.28254084512082
49.900000000002784,-68.57246733813233,-67.28254084512083
49.92500000000279,-68.57246733813233,-67.28254084512085
49.950000000002795,-68.57246733813233,-67.28254084512086
49.9750000000028,-68.57246733813233,-67.28254084512088
50.00000000000281,-68.57246733813233,-67.28254084512089
50.02500000000281,-68.5039366162339,-67.21399104494107
50.05000000000282,-68.43701383504079,-67.14678042497654
50.075000000002824,-68.37150496798662,-67.08071516819959
50.10000000000283,-68.3073022040865,-67.01569566473977
50.125000000002835,-68.24434188127687,-66.95166592245522
50.15000000000284,-68.18258495105141,-66.88855115228682
50.175000000002846,-68.12200629062795,-66.8263191544788
50.20000000000285,-68.06258869476596,-66.764960662298
50.22500000000286,-68.00431942788634,-66.7044704932576
50.25000000000286,-67.94718820583321,-66.64484605130633
50.27500000000287,-67.89116145104055,-66.58608611382733
50.300000000002875,-67.83622972925217,-66.52819006570523
50.32500000000288,-67.78238630941571,-66.47115743758879
50.350000000002886,-67.72962420123086,-66.41498759480865
50.37500000000289,-67.67793571811237,-66.35967954148761
50.4000000000029,-67.6273126337245,-66.3052318727962
50.4250000000029,-67.57774626710099,-66.25164274394993
50.45000000000291,-67.52922742645299,-66.1989098532977
50.475000000002915,-67.48174638918233,-66.14703043754481
50.50000000000292,-67.43529290594674,-66.09600127632396
50.525000000002926,-67.3898562187248,-66.04581869653153
50.55000000000293,-67.34542508693954,-65.99647858400154
50.57500000000294,-67.30198781808326,-65.9479722846248
50.60000000000294,-67.25953227106031,-65.90024172903028
50.62500000000295,-67.21804590196628,-65.85328164964042
50.650000000002954,-67.1775158166656,-65.80708831885656
50.67500000000296,-67.13792881105509,-65.76165763294976
50.700000000002966,-67.09927140508053,-65.71698509896065
50.72500000000297,-67.06152987358314,-65.67306587792689
50.75000000000298,-67.02469027528595,-65.62989480189914
50.77500000000298,-66.98873848043473,-65.58746569286413
50.80000000000299,-66.95365328359333,-65.54577242280938
50.825000000002994,-66.91940570642056,-65.50480882229147
50.850000000003,-66.88598242564927,-65.46456861382204
50.875000000003006,-66.85337038904345,-65.42504538167798
50.90000000000301,-66.82155635403896,-65.38623256128885
50.92500000000302,-66.79052691571319,-65.34812343863938
50.95000000000302,-66.76026854394073,-65.31071115467817
50.97500000000303,-66.73076761535329,-65.27398871197663
51.000000000003034,-66.70201044099046,-65.23794898242676
51.02500000000304,-66.67398329066347,-65.20258471539817
51.050000000003045,-66.64667241475807,-65.16788854604174
51.07500000000305,-66.62006396521478,-65.13385300355655
51.10000000000306,-66.59414400736458,-65.10047051930994
51.12500000000306,-66.56889874113608,-65.06773343474667
51.15000000000307,-66.54431447561873,-65.03563398549848
51.175000000003074,-66.52037761657829,-65.00416426079794
51.20000000000308,-66.49707466497864,-64.97331626610895
51.225000000003085,-66.47439222105812,-64.94304166559508
51.25000000000309,-66.45231699083843,-64.91332603949202
51.2750000000031,-66.43083579335953,-64.88416278449179
51.3000000000031,-66.409935568448,-64.85554551254104
51.32500000000311,-66.38960338462616,-64.82746774437507
51.350000000003114,-66.36982644682826,-64.79992292054165
51.37500000000312,-66.35059210370878,-64.77290441849472
51.400000000003125,-66.33188785442843,-64.74640556517517
51.42500000000313,-66.31370135487062,-64.72041964658605
51.450000000003136,-66.29602042328118,-64.69493991553061
51.47500000000314,-66.27883304534521,-64.6699595981857
51.50000000000315,-66.26212737872503,-64.64547189989999
51.52500000000315,-66.24589175708684,-64.62147001044805
51.55000000000316,-66.2301146936446,-64.59794710888272
51.575000000003165,-66.2147848842482,-64.57489631020377
51.60000000000317,-66.1998912100419,-64.5523102749731
51.625000000003176,-66.18542273971707,-64.53018187838184
51.65000000000318,-66.17136873138212,-64.5085041392846
51.67500000000319,-66.15771863407065,-64.48727016469576
51.70000000000319,-66.14446208890813,-64.46647311289715
51.7250000000032,-66.13158892995612,-64.44610617643394
51.750000000003205,-66.11908918475231,-64.4261625776867
51.77500000000321,-66.10695307456297,-64.40663556938638
51.800000000003216,-66.09517101430585,-64.38751843677841
51.82500000000322,-66.08373361220399,-64.36880450016585
51.85000000000323,-66.07263166922314,-64.3504871174025
51.87500000000323,-66.06185617832077,-64.33255968622986
51.90000000000324,-66.05139831049642,-64.31501564646241
51.925000000003244,-66.04124941987206,-64.29784848205148
51.95000000000325,-66.03140105014879,-64.28105172305675
51.975000000003256,-66.0218449359119,-64.26461894754495
52.00000000000326,-66.01257300150398,-64.24854378342606
52.02500000000327,-66.00357735887958,-64.23281991023134
52.05000000000327,-65.9948503050669,-64.2174410608337
52.07500000000328,-65.98638024794612,-64.20240102310905
52.100000000003284,-65.97815730741306,-64.1876936415366
52.12500000000329,-65.97017479615755,-64.17331281873578
52.150000000003295,-65.96242626183253,-64.15925251693744
52.1750000000033,-65.95490537921475,-64.14550675938727
52.20000000000331,-65.94760595044976,-64.13206963167944
52.22500000000331,-65.94052190752946,-64.11893528301897
52.25000000000332,-65.93364731362233,-64.10609792741121
52.275000000003324,-65.92697636355447,-64.09355184477764
52.30000000000333,-65.92050338370433,-64.08129138199686
52.325000000003335,-65.91422283147335,-64.06931095387068
52.35000000000334,-65.90812929443636,-64.05760504401475
52.37500000000335,-65.90221748924048,-64.0461682056741
52.40000000000335,-65.89648226030161,-64.03499506246389
52.42500000000336,-65.89091857833449,-64.02408030903591
52.450000000003364,-65.88552153874451,-64.01341871167178
52.47500000000337,-65.88028635990362,-64.00300510880378
52.500000000003375,-65.87520838132919,-63.99283441146461
52.52500000000338,-65.8702830617814,-63.98288805429376
52.550000000003386,-65.86550597729286,-63.97315545054564
52.57500000000339,-65.86087281914232,-63.96363226166028
52.6000000000034,-65.85637939178281,-63.954314492714104
52.6250000000034,-65.85202161073347,-63.9451981997105
52.65000000000341,-65.84779550044331,-63.936279483349765
52.675000000003415,-65.8436971921342,-63.9275544939959
52.70000000000342,-65.8397229216298,-63.91901943503338
52.725000000003426,-65.83586902717265,-63.91067056483121
52.75000000000343,-65.83213194723417,-63.90250419783305
52.77500000000344,-65.8285082183247,-63.89451667666147
52.80000000000344,-65.82499447281052,-63.88670438844073
52.82500000000345,-65.82158743674385,-63.87906377771949
52.850000000003455,-65.81828392770991,-63.87159135119932
52.87500000000346,-65.81508085269373,-63.86428367859858
52.900000000003466,-65.81197520596898,-63.85713739192948
52.92500000000347,-65.80896406701015,-63.850149184222
52.95000000000348,-65.80604459842945,-63.84331580813661
52.97500000000348,-65.80321404393952,-63.836634074637544
53.00000000000349,-65.8004697263432,-63.83010085177938
53.025000000003494,-65.79780904555145,-63.82371306361068
53.0500000000035,-65.79522947663047,-63.81746768918067
53.075000000003506,-65.79272856787905,-63.81136176163051
53.10000000000351,-65.79030393893711,-63.80539236735199
53.12500000000352,-65.7879532789263,-63.7995566451987
53.15000000000352,-65.78567434462327,-63.79385178573797
53.17500000000353,-65.78346495866653,-63.78827503053428
53.200000000003534,-65.781323007797,-63.782823671456796
53.22500000000354,-65.77924644113308,-63.77749505000556
53.250000000003546,-65.77723326848032,-63.772286556651885
53.27500000000355,-65.77528155867583,-63.76719563018974
53.30000000000356,-65.77338943796785,-63.7622197570955
53.32500000000356,-65.77155508843018,-63.75735647089414
53.35000000000357,-65.76977674641165,-63.752603351530375
53.375000000003574,-65.76805270102044,-63.7479580247437
53.40000000000358,-65.76638129264302,-63.74341816144646
53.425000000003585,-65.7647609114977,-63.738981477104396
53.45000000000359,-65.76318999622218,-63.73464573111924
53.4750000000036,-65.76166703249508,-63.730408726213135
53.5000000000036,-65.76019055169094,-63.72626830781465
53.52500000000361,-65.75875912956828,-63.722222363446335
53.550000000003614,-65.75737138499034,-63.71826882211383
53.57500000000362,-65.7560259786781,-63.71440565369652
53.600000000003625,-65.75472161199494,-63.71063086833983
53.62500000000363,-65.75345702576264,-63.70694251584933
53.65000000000364,-65.75223099910802,-63.703338685086685
53.67500000000364,-65.75104234833982,-63.699817503367704
53.70000000000365,-65.74988992585524,-63.69637713586262
53.725000000003654,-65.74877261907555,-63.693015784998835
53.75000000000366,-65.74768934941034,-63.68973168986628
53.775000000003665,-65.74663907124962,-63.686523125625634
53.80000000000367,-65.74562077098346,-63.68338840291965
53.825000000003676,-65.74463346604844,-63.68032586728769
53.85000000000368,-65.74367620400032,-63.67733389858386
53.87500000000369,-65.74274806161253,-63.67441091039876
53.90000000000369,-65.74184814399968,-63.671555349485274
53.9250000000037,-65.74097558376569,-63.668765695188405
53.950000000003705,-65.74012954017599,-63.666040458879515
53.97500000000371,-65.73930919835301,-63.66337818339508
54.000000000003716,-65.73851376849474,-63.66077744248022
54.02500000000372,-65.73774248511546,-63.65823684023704
54.05000000000373,-65.73699460630839,-63.65575501057819
54.07500000000373,-65.73626941302952,-63.653330616685594
54.10000000000374,-65.73556620840222,-63.6509623504746
54.125000000003745,-65.734884317042,-63.648648932063715
54.15000000000375,-65.73422308440101,-63.646389109249995
54.175000000003756,-65.73358187613165,-63.64418165699029
54.20000000000376,-65.73296007746895,-63.64202537688842
54.22500000000377,-65.73235709263105,-63.639919096688374
54.25000000000377,-65.73177234423747,-63.637861669773706
54.27500000000378,-65.73120527274455,-63.635851974673116
54.300000000003784,-65.73065533589767,-63.63388891457237
54.32500000000379,-65.73012200819986,-63.63197141683257
54.350000000003796,-65.72960478039619,-63.6300984325149
54.3750000000038,-65.7291031589736,-63.62826893591178
54.40000000000381,-65.72861666567584,-63.62648192408462
54.42500000000381,-65.72814483703289,-63.62473641640812
54.45000000000382,-65.72768722390458,-63.62303145412113
54.475000000003824,-65.72724339103807,-63.62136609988423
54.50000000000383,-65.72681291663865,-63.619739437343874
54.525000000003836,-65.72639539195353,-63.618150570703314
54.55000000000384,-65.72599042086837,-63.61659862430014
54.57500000000385,-65.72559761951602,-63.61508274219057
54.60000000000385,-65.72521661589718,-63.613602087740446
54.62500000000386,-65.72484704951266,-63.61215584322288
54.650000000003864,-65.72448857100687,-63.61074320942264
54.67500000000387,-65.72414084182226,-63.609363405247144
54.700000000003875,-65.7238035338643,-63.60801566734414
54.72500000000388,-65.72347632917673,-63.606699249725914
54.75000000000389,-65.72315891962694,-63.605413423373314
54.77500000000389,-65.7228510066008,-63.6041574758373
54.8000000000039,-65.7225523007071,-63.60293071085473
54.825000000003904,-65.72226252149093,-63.601732447985235
54.85000000000391,-65.72198139715611,-63.600562022268726
54.875000000003915,-65.72170866429597,-63.59941878389988
54.90000000000392,-65.72144406763263,-63.59830209791524
54.92500000000393,-65.72118735976427,-63.597211343889136
54.95000000000393,-65.72093830092022,-63.59614591563577
54.97500000000394,-65.72069665872374,-63.59510522091567
55.00000000000394,-65.72046220796202,-63.594088681145536
55.02500000000395,-65.72023473036342,-63.593095731111184
55.050000000003955,-65.72001401438162,-63.592125818683364
55.07500000000396,-65.71979985498645,-63.59117840453675
55.100000000003966,-65.7195920534612,-63.590252961872245
55.12500000000397,-65.71939041720636,-63.589348976142986
55.15000000000398,-65.7191947595493,-63.5884659447842
55.17500000000398,-65.71900489956003,-63.58760337694719
55.20000000000399,-65.71882066187264,-63.58676079323778
55.225000000003995,-65.71864187651227,-63.5859377254591
55.250000000004,-65.71846837872752,-63.585133716359124
55.275000000004006,-65.71830000882812,-63.584348319382876
55.30000000000401,-65.7181366120276,-63.583581098429356
55.32500000000402,-65.71797803829092,-63.58283162761332
55.35000000000402,-65.71782414218681,-63.58209949103177
55.37500000000403,-65.7176747827448,-63.58138428253531
55.400000000004034,-65.71752982331661,-63.58068560550416
55.42500000000404,-65.717389131442,-63.5800030726289
55.450000000004046,-65.7172525787187,-63.57933630569591
55.47500000000405,-65.71712004067645,-63.578684935377346
55.50000000000406,-65.716991396655,-63.57804860102567
55.52500000000406,-65.7168665296859,-63.57742695047267
55.55000000000407,-65.71674532637796,-63.57681963983283
55.575000000004074,-65.71662767680635,-63.576226333311034
55.60000000000408,-65.71651347440513,-63.57564670301455
55.625000000004086,-65.71640261586316,-63.57508042876911
55.65000000000409,-65.71629500102321,-63.574527197939155
55.6750000000041,-65.71619053278434,-63.573986705252025
55.7000000000041,-65.71608911700719,-63.57345865262616
55.72500000000411,-65.71599066242236,-63.57294274900307
55.750000000004114,-65.71589508054157,-63.57243871018318
