time_ms,normal_SDH_mV,neuropathic_like_SDH_mV
65.4250000000063,-67.72748196295969,-67.72748196295969
65.45000000000631,-67.72748196295969,-67.72748196295969
65.47500000000632,-67.72748196295969,-67.72748196295969
65.50000000000632,-67.72748196295969,-67.72748196295969
65.52500000000633,-67.72748196295969,-67.72748196295969
65.55000000000634,-67.72748196295969,-67.72748196295969
65.57500000000634,-67.72748196295969,-67.72748196295969
65.60000000000635,-67.72748196295969,-67.72748196295969
65.62500000000635,-67.72748196295969,-67.72748196295969
65.65000000000636,-67.72748196295969,-67.72748196295969
65.67500000000636,-67.72748196295969,-67.72748196295969
65.70000000000637,-67.72748196295969,-67.72748196295969
65.72500000000637,-67.72748196295969,-67.72748196295969
65.75000000000638,-67.72748196295969,-67.72748196295969
65.77500000000639,-67.72748196295969,-67.72748196295969
65.80000000000639,-67.72748196295969,-67.72748196295969
65.8250000000064,-67.72748196295969,-67.72748196295969
65.8500000000064,-67.72748196295969,-67.72748196295969
65.87500000000641,-67.72748196295969,-67.72748196295969
65.90000000000641,-67.72748196295969,-67.72748196295969
65.92500000000642,-67.72748196295969,-67.72748196295969
65.95000000000643,-67.72748196295969,-67.72748196295969
65.97500000000643,-67.72748196295969,-67.72748196295969
66.00000000000644,-67.72748196295969,-67.72748196295969
66.02500000000644,-67.72748196295969,-67.72748196295969
66.05000000000645,-67.72748196295969,-67.72748196295969
66.07500000000645,-67.72748196295969,-67.72748196295969
66.10000000000646,-67.72748196295969,-67.72748196295969
66.12500000000647,-67.72748196295969,-67.72748196295969
66.15000000000647,-67.72748196295969,-67.72748196295969
66.17500000000648,-67.72748196295969,-67.72748196295969
66.20000000000648,-67.72748196295969,-67.72748196295969
66.22500000000649,-67.72748196295969,-67.72748196295969
66.2500000000065,-67.72748196295969,-67.72748196295969
66.2750000000065,-67.72748196295969,-67.72748196295969
66.3000000000065,-67.72748196295969,-67.72748196295969
66.32500000000651,-67.72748196295969,-67.72748196295969
66.35000000000652,-67.72748196295969,-67.72748196295969
66.37500000000652,-67.72748196295969,-67.72748196295969
66.40000000000653,-67.72748196295969,-67.72748196295969
66.42500000000653,-67.72748196295969,-67.72748196295969
66.45000000000654,-67.72748196295969,-67.72748196295969
66.47500000000655,-67.72748196295969,-67.72748196295969
66.50000000000655,-67.72748196295969,-67.72748196295969
66.52500000000656,-67.72748196295969,-67.72748196295969
66.55000000000656,-67.72748196295969,-67.72748196295969
66.57500000000657,-67.72748196295969,-67.72748196295969
66.60000000000657,-67.72748196295969,-67.72748196295969
66.62500000000658,-67.72748196295969,-67.72748196295969
66.65000000000659,-67.72748196295969,-67.72748196295969
66.67500000000659,-67.72748196295969,-67.72748196295969
66.7000000000066,-67.72748196295969,-67.72748196295969
66.7250000000066,-67.72748196295969,-67.72748196295969
66.75000000000661,-67.72748196295969,-67.72748196295969
66.77500000000661,-67.72748196295969,-67.72748196295969
66.80000000000662,-67.72748196295969,-67.72748196295969
66.82500000000663,-67.72748196295969,-67.72748196295969
66.85000000000663,-67.72748196295969,-67.72748196295969
66.87500000000664,-67.72748196295969,-67.72748196295969
66.90000000000664,-67.72748196295969,-67.72748196295969
66.92500000000665,-67.72748196295969,-67.72748196295969
66.95000000000665,-67.72748196295969,-67.72748196295969
66.97500000000666,-67.72748196295969,-67.72748196295969
67.00000000000666,-67.72748196295969,-67.72748196295969
67.02500000000667,-67.72748196295969,-67.72748196295969
67.05000000000668,-67.72748196295969,-67.72748196295969
67.07500000000668,-67.72748196295969,-67.72748196295969
67.10000000000669,-67.72748196295969,-67.72748196295969
67.1250000000067,-67.72748196295969,-67.72748196295969
67.1500000000067,-67.72748196295969,-67.72748196295969
67.1750000000067,-67.72748196295969,-67.72748196295969
67.20000000000671,-67.72748196295969,-67.72748196295969
67.22500000000672,-67.72748196295969,-67.72748196295969
67.25000000000672,-67.72748196295969,-67.72748196295969
67.27500000000673,-67.72748196295969,-67.72748196295969
67.30000000000673,-67.72748196295969,-67.72748196295969
67.32500000000674,-67.72748196295969,-67.72748196295969
67.35000000000674,-67.72748196295969,-67.72748196295969
67.37500000000675,-67.72748196295969,-67.72748196295969
67.40000000000676,-67.72748196295969,-67.72748196295969
67.42500000000676,-67.72748196295969,-67.72748196295969
67.45000000000677,-67.72748196295969,-67.72748196295969
67.47500000000677,-67.72748196295969,-67.72748196295969
67.50000000000678,-67.72748196295969,-67.72748196295969
67.52500000000678,-67.72748196295969,-67.72748196295969
67.55000000000679,-67.72748196295969,-67.72748196295969
67.5750000000068,-67.72748196295969,-67.72748196295969
67.6000000000068,-67.72748196295969,-67.72748196295969
67.6250000000068,-67.72748196295969,-67.72748196295969
67.65000000000681,-67.72748196295969,-67.72748196295969
67.67500000000682,-67.72748196295969,-67.72748196295969
67.70000000000682,-67.72748196295969,-67.72748196295969
67.72500000000683,-67.72748196295969,-67.72748196295969
67.75000000000684,-67.72748196295969,-67.72748196295969
67.77500000000684,-67.72748196295969,-67.72748196295969
67.80000000000685,-67.72748196295969,-67.72748196295969
67.82500000000685,-67.72748196295969,-67.72748196295969
67.85000000000686,-67.72748196295969,-67.72748196295969
67.87500000000686,-67.72748196295969,-67.72748196295969
67.90000000000687,-67.72748196295969,-67.72748196295969
67.92500000000688,-67.72748196295969,-67.72748196295969
67.95000000000688,-67.72748196295969,-67.72748196295969
67.97500000000689,-67.72748196295969,-67.72748196295969
68.00000000000689,-67.72748196295969,-67.72748196295969
68.0250000000069,-67.72748196295969,-67.72748196295969
68.0500000000069,-67.72748196295969,-67.72748196295969
68.07500000000691,-67.72748196295969,-67.72748196295969
68.10000000000692,-67.72748196295969,-67.72748196295969
68.12500000000692,-67.72748196295969,-67.72748196295969
68.15000000000693,-67.72748196295969,-67.72748196295969
68.17500000000693,-67.72748196295969,-67.72748196295969
68.20000000000694,-67.72748196295969,-67.72748196295969
68.22500000000694,-67.72748196295969,-67.72748196295969
68.25000000000695,-67.72748196295969,-67.72748196295969
68.27500000000695,-67.72748196295969,-67.72748196295969
68.30000000000696,-67.72748196295969,-67.72748196295969
68.32500000000697,-67.72748196295969,-67.72748196295969
68.35000000000697,-67.72748196295969,-67.72748196295969
68.37500000000698,-67.72748196295969,-67.72748196295969
68.40000000000698,-67.72748196295969,-67.72748196295969
68.42500000000699,-67.72748196295969,-67.72748196295969
68.450000000007,-67.72748196295969,-67.72748196295969
68.475000000007,-67.72748196295969,-67.72748196295969
68.500000000007,-67.72748196295969,-67.72748196295969
68.52500000000701,-67.72748196295969,-67.72748196295969
68.55000000000702,-67.72748196295969,-67.72748196295969
68.57500000000702,-67.72748196295969,-67.72748196295969
68.60000000000703,-67.72748196295969,-67.72748196295969
68.62500000000703,-67.72748196295969,-67.72748196295969
68.65000000000704,-67.72748196295969,-67.72748196295969
68.67500000000705,-67.72748196295969,-67.72748196295969
68.70000000000705,-67.72748196295969,-67.72748196295969
68.72500000000706,-67.72748196295969,-67.72748196295969
68.75000000000706,-67.72748196295969,-67.72748196295969
68.77500000000707,-67.72748196295969,-67.72748196295969
68.80000000000707,-67.72748196295969,-67.72748196295969
68.82500000000708,-67.72748196295969,-67.72748196295969
68.85000000000709,-67.72748196295969,-67.72748196295969
68.87500000000709,-67.72748196295969,-67.72748196295969
68.9000000000071,-67.72748196295969,-67.72748196295969
68.9250000000071,-67.72748196295969,-67.72748196295969
68.95000000000711,-67.72748196295969,-67.72748196295969
68.97500000000711,-67.72748196295969,-67.72748196295969
69.00000000000712,-67.72748196295969,-67.72748196295969
69.02500000000713,-67.72748196295969,-67.72748196295969
69.05000000000713,-67.72748196295969,-67.72748196295969
69.07500000000714,-67.72748196295969,-67.72748196295969
69.10000000000714,-67.72748196295969,-67.72748196295969
69.12500000000715,-67.72748196295969,-67.72748196295969
69.15000000000715,-67.72748196295969,-67.72748196295969
69.17500000000716,-67.72748196295969,-67.72748196295969
69.20000000000717,-67.72748196295969,-67.72748196295969
69.22500000000717,-67.72748196295969,-67.72748196295969
69.25000000000718,-67.72748196295969,-67.72748196295969
69.27500000000718,-67.72748196295969,-67.72748196295969
69.30000000000719,-67.72748196295969,-67.72748196295969
69.3250000000072,-67.72748196295969,-67.72748196295969
69.3500000000072,-67.72748196295969,-67.72748196295969
69.3750000000072,-67.72748196295969,-67.72748196295969
69.40000000000721,-67.72748196295969,-67.72748196295969
69.42500000000722,-67.72748196295969,-67.72748196295969
69.45000000000722,-67.72748196295969,-67.72748196295969
69.47500000000723,-67.72748196295969,-67.72748196295969
69.50000000000723,-67.72748196295969,-67.72748196295969
69.52500000000724,-67.72748196295969,-67.72748196295969
69.55000000000724,-67.72748196295969,-67.72748196295969
69.57500000000725,-67.72748196295969,-67.72748196295969
69.60000000000726,-67.72748196295969,-67.72748196295969
69.62500000000726,-67.72748196295969,-67.72748196295969
69.65000000000727,-67.72748196295969,-67.72748196295969
69.67500000000727,-67.72748196295969,-67.72748196295969
69.70000000000728,-67.72748196295969,-67.72748196295969
69.72500000000728,-67.72748196295969,-67.72748196295969
69.75000000000729,-67.72748196295969,-67.72748196295969
69.7750000000073,-67.72748196295969,-67.72748196295969
69.8000000000073,-67.72748196295969,-67.72748196295969
69.82500000000731,-67.72748196295969,-67.72748196295969
69.85000000000731,-67.72748196295969,-67.72748196295969
69.87500000000732,-67.72748196295969,-67.72748196295969
69.90000000000732,-67.72748196295969,-67.72748196295969
69.92500000000733,-67.72748196295969,-67.72748196295969
69.95000000000734,-67.72748196295969,-67.72748196295969
69.97500000000734,-67.72748196295969,-67.72748196295969
70.00000000000735,-67.72748196295969,-67.72748196295969
70.02500000000735,-67.72748196295969,-67.72748196295969
70.05000000000736,-67.72748196295969,-67.72748196295969
70.07500000000736,-67.72748196295969,-67.72748196295969
70.10000000000737,-67.72748196295969,-67.72748196295969
70.12500000000738,-67.72748196295969,-67.72748196295969
70.15000000000738,-67.72748196295969,-67.72748196295969
70.17500000000739,-67.72748196295969,-67.72748196295969
70.20000000000739,-67.72748196295969,-67.72748196295969
70.2250000000074,-67.72748196295969,-67.72748196295969
70.2500000000074,-67.72748196295969,-67.72748196295969
70.27500000000741,-67.72748196295969,-67.72748196295969
70.30000000000742,-67.72748196295969,-67.72748196295969
70.32500000000742,-67.72748196295969,-67.72748196295969
70.35000000000743,-67.72748196295969,-67.72748196295969
70.37500000000743,-67.72748196295969,-67.72748196295969
70.40000000000744,-67.72748196295969,-67.72748196295969
70.42500000000744,-67.72748196295969,-67.72748196295969
70.45000000000745,-67.72748196295969,-67.72748196295969
70.47500000000746,-67.72748196295969,-67.72748196295969
70.50000000000746,-67.72748196295969,-67.72748196295969
70.52500000000747,-67.72748196295969,-67.72748196295969
70.55000000000747,-67.72748196295969,-67.72748196295969
70.57500000000748,-67.72748196295969,-67.72748196295969
70.60000000000748,-67.72748196295969,-67.72748196295969
70.62500000000749,-67.72748196295969,-67.72748196295969
70.6500000000075,-67.72748196295969,-67.72748196295969
70.6750000000075,-67.72748196295969,-67.72748196295969
70.7000000000075,-67.72748196295969,-67.72748196295969
70.72500000000751,-67.72748196295969,-67.72748196295969
70.75000000000752,-67.72748196295969,-67.72748196295969
70.77500000000752,-67.72748196295969,-67.72748196295969
70.80000000000753,-67.72748196295969,-67.72748196295969
70.82500000000753,-67.72748196295969,-67.72748196295969
70.85000000000754,-67.72748196295969,-67.72748196295969
70.87500000000755,-67.72748196295969,-67.72748196295969
70.90000000000755,-67.72748196295969,-67.72748196295969
70.92500000000756,-67.72748196295969,-67.72748196295969
70.95000000000756,-67.72748196295969,-67.72748196295969
70.97500000000757,-67.72748196295969,-67.72748196295969
71.00000000000757,-67.72748196295969,-67.72748196295969
71.02500000000758,-67.72748196295969,-67.72748196295969
71.05000000000759,-67.72748196295969,-67.72748196295969
71.07500000000759,-67.72748196295969,-67.72748196295969
71.1000000000076,-67.72748196295969,-67.72748196295969
71.1250000000076,-67.72748196295969,-67.72748196295969
71.15000000000761,-67.72748196295969,-67.72748196295969
71.17500000000761,-67.72748196295969,-67.72748196295969
71.20000000000762,-67.72748196295969,-67.72748196295969
71.22500000000763,-67.72748196295969,-67.72748196295969
71.25000000000763,-67.72748196295969,-67.72748196295969
71.27500000000764,-67.72748196295969,-67.72748196295969
71.30000000000764,-67.72748196295969,-67.72748196295969
71.32500000000765,-67.72748196295969,-67.72748196295969
71.35000000000765,-67.72748196295969,-67.72748196295969
71.37500000000766,-67.72748196295969,-67.72748196295969
71.40000000000767,-67.72748196295969,-67.72748196295969
71.42500000000767,-67.72748196295969,-67.72748196295969
71.45000000000768,-67.72748196295969,-67.72748196295969
71.47500000000768,-67.72748196295969,-67.72748196295969
71.50000000000769,-67.72748196295969,-67.72748196295969
71.5250000000077,-67.72748196295969,-67.72748196295969
71.5500000000077,-67.72748196295969,-67.72748196295969
71.5750000000077,-67.72748196295969,-67.72748196295969
71.60000000000771,-67.72748196295969,-67.72748196295969
71.62500000000772,-67.72748196295969,-67.72748196295969
71.65000000000772,-67.72748196295969,-67.72748196295969
71.67500000000773,-67.72748196295969,-67.72748196295969
71.70000000000773,-67.72748196295969,-67.72748196295969
71.72500000000774,-67.72748196295969,-67.72748196295969
71.75000000000774,-67.72748196295969,-67.72748196295969
71.77500000000775,-67.72748196295969,-67.72748196295969
71.80000000000776,-67.72748196295969,-67.72748196295969
71.82500000000776,-67.72748196295969,-67.72748196295969
71.85000000000777,-67.72748196295969,-67.72748196295969
71.87500000000777,-67.72748196295969,-67.72748196295969
71.90000000000778,-67.72748196295969,-67.72748196295969
71.92500000000778,-67.72748196295969,-67.72748196295969
71.95000000000779,-67.72748196295969,-67.72748196295969
71.9750000000078,-67.72748196295969,-67.72748196295969
72.0000000000078,-67.72748196295969,-67.72748196295969
72.02500000000781,-67.72748196295969,-67.72748196295969
72.05000000000781,-67.72748196295969,-67.72748196295969
72.07500000000782,-67.72748196295969,-67.72748196295969
72.10000000000782,-67.72748196295969,-67.72748196295969
72.12500000000783,-67.72748196295969,-67.72748196295969
72.15000000000784,-67.72748196295969,-67.72748196295969
72.17500000000784,-67.72748196295969,-67.72748196295969
72.20000000000785,-67.72748196295969,-67.72748196295969
72.22500000000785,-67.72748196295969,-67.72748196295969
72.25000000000786,-67.72748196295969,-67.72748196295969
72.27500000000786,-67.72748196295969,-67.72748196295969
72.30000000000787,-67.72748196295969,-67.72748196295969
72.32500000000788,-67.72748196295969,-67.72748196295969
72.35000000000788,-67.72748196295969,-67.72748196295969
72.37500000000789,-67.72748196295969,-67.72748196295969
72.40000000000789,-67.72748196295969,-67.72748196295969
72.4250000000079,-67.72748196295969,-67.72748196295969
72.4500000000079,-67.72748196295969,-67.72748196295969
72.47500000000791,-67.72748196295969,-67.72748196295969
72.50000000000792,-67.72748196295969,-67.72748196295969
72.52500000000792,-67.72748196295969,-67.72748196295969
72.55000000000793,-67.72748196295969,-67.72748196295969
72.57500000000793,-67.72748196295969,-67.72748196295969
72.60000000000794,-67.72748196295969,-67.72748196295969
72.62500000000794,-67.72748196295969,-67.72748196295969
72.65000000000795,-67.72748196295969,-67.72748196295969
72.67500000000796,-67.72748196295969,-67.72748196295969
72.70000000000796,-67.72748196295969,-67.72748196295969
72.72500000000797,-67.72748196295969,-67.72748196295969
72.75000000000797,-67.72748196295969,-67.72748196295969
72.77500000000798,-67.72748196295969,-67.72748196295969
72.80000000000798,-67.72748196295969,-67.72748196295969
72.82500000000799,-67.72748196295969,-67.72748196295969
72.850000000008,-67.72748196295969,-67.72748196295969
72.875000000008,-67.72748196295969,-67.72748196295969
72.900000000008,-67.72748196295969,-67.72748196295969
72.92500000000801,-67.72748196295969,-67.72748196295969
72.95000000000802,-67.72748196295969,-67.72748196295969
72.97500000000802,-67.72748196295969,-67.72748196295969
73.00000000000803,-67.72748196295969,-67.72748196295969
73.02500000000803,-67.72748196295969,-67.72748196295969
73.05000000000804,-67.72748196295969,-67.72748196295969
73.07500000000805,-67.72748196295969,-67.72748196295969
73.10000000000805,-67.72748196295969,-67.72748196295969
73.12500000000806,-67.72748196295969,-67.72748196295969
73.15000000000806,-67.72748196295969,-67.72748196295969
73.17500000000807,-67.72748196295969,-67.72748196295969
73.20000000000807,-67.72748196295969,-67.72748196295969
73.22500000000808,-67.72748196295969,-67.72748196295969
73.25000000000809,-67.72748196295969,-67.72748196295969
73.27500000000809,-67.72748196295969,-67.72748196295969
73.3000000000081,-67.72748196295969,-67.72748196295969
73.3250000000081,-67.72748196295969,-67.72748196295969
73.35000000000811,-67.72748196295969,-67.72748196295969
73.37500000000811,-67.72748196295969,-67.72748196295969
73.40000000000812,-67.72748196295969,-67.72748196295969
73.42500000000813,-67.72748196295969,-67.72748196295969
73.45000000000813,-67.72748196295969,-67.72748196295969
73.47500000000814,-67.72748196295969,-67.72748196295969
73.50000000000814,-67.72748196295969,-67.72748196295969
73.52500000000815,-67.72748196295969,-67.72748196295969
73.55000000000815,-67.72748196295969,-67.72748196295969
73.57500000000816,-67.72748196295969,-67.72748196295969
73.60000000000817,-67.72748196295969,-67.72748196295969
73.62500000000817,-67.72748196295969,-67.72748196295969
73.65000000000818,-67.72748196295969,-67.72748196295969
73.67500000000818,-67.72748196295969,-67.72748196295969
73.70000000000819,-67.72748196295969,-67.72748196295969
73.7250000000082,-67.72748196295969,-67.72748196295969
73.7500000000082,-67.72748196295969,-67.72748196295969
73.7750000000082,-67.72748196295969,-67.72748196295969
73.80000000000821,-67.72748196295969,-67.72748196295969
73.82500000000822,-67.72748196295969,-67.72748196295969
73.85000000000822,-67.72748196295969,-67.72748196295969
73.87500000000823,-67.72748196295969,-67.72748196295969
73.90000000000823,-67.72748196295969,-67.72748196295969
73.92500000000824,-67.72748196295969,-67.72748196295969
73.95000000000825,-67.72748196295969,-67.72748196295969
73.97500000000825,-67.72748196295969,-67.72748196295969
74.00000000000826,-67.72748196295969,-67.72748196295969
74.02500000000826,-67.72748196295969,-67.72748196295969
74.05000000000827,-67.72748196295969,-67.72748196295969
74.07500000000827,-67.72748196295969,-67.72748196295969
74.10000000000828,-67.72748196295969,-67.72748196295969
74.12500000000828,-67.72748196295969,-67.72748196295969
74.15000000000829,-67.72748196295969,-67.72748196295969
74.1750000000083,-67.72748196295969,-67.72748196295969
74.2000000000083,-67.72748196295969,-67.72748196295969
74.22500000000831,-67.72748196295969,-67.72748196295969
74.25000000000831,-67.72748196295969,-67.72748196295969
74.27500000000832,-67.72748196295969,-67.72748196295969
74.30000000000832,-67.72748196295969,-67.72748196295969
74.32500000000833,-67.72748196295969,-67.72748196295969
74.35000000000834,-67.72748196295969,-67.72748196295969
74.37500000000834,-67.72748196295969,-67.72748196295969
74.40000000000835,-67.72748196295969,-67.72748196295969
74.42500000000835,-67.72748196295969,-67.72748196295969
74.45000000000836,-67.72748196295969,-67.72748196295969
74.47500000000836,-67.72748196295969,-67.72748196295969
74.50000000000837,-67.72748196295969,-67.72748196295969
74.52500000000838,-67.72748196295969,-67.72748196295969
74.55000000000838,-67.72748196295969,-67.72748196295969
74.57500000000839,-67.72748196295969,-67.72748196295969
74.6000000000084,-67.72748196295969,-67.72748196295969
74.6250000000084,-67.72748196295969,-67.72748196295969
74.6500000000084,-67.72748196295969,-67.72748196295969
74.67500000000841,-67.72748196295969,-67.72748196295969
74.70000000000842,-67.72748196295969,-67.72748196295969
74.72500000000842,-67.72748196295969,-67.72748196295969
74.75000000000843,-67.72748196295969,-67.72748196295969
74.77500000000843,-67.72748196295969,-67.72748196295969
74.80000000000844,-67.72748196295969,-67.72748196295969
74.82500000000844,-67.72748196295969,-67.72748196295969
74.85000000000845,-67.72748196295969,-67.72748196295969
74.87500000000846,-67.72748196295969,-67.72748196295969
74.90000000000846,-67.72748196295969,-67.72748196295969
74.92500000000847,-67.72748196295969,-67.72748196295969
74.95000000000847,-67.72748196295969,-67.72748196295969
74.97500000000848,-67.72748196295969,-67.72748196295969
75.00000000000848,-67.72748196295969,-67.72748196295969
75.02500000000849,-67.72748196295969,-67.72748196295969
75.0500000000085,-67.72748196295969,-67.72748196295969
75.0750000000085,-67.72748196295969,-67.72748196295969
75.1000000000085,-67.72748196295969,-67.72748196295969
75.12500000000851,-67.72748196295969,-67.72748196295969
75.15000000000852,-67.72748196295969,-67.72748196295969
75.17500000000852,-67.72748196295969,-67.72748196295969
75.20000000000853,-67.72748196295969,-67.72748196295969
75.22500000000854,-67.72748196295969,-67.72748196295969
75.25000000000854,-67.72748196295969,-67.72748196295969
75.27500000000855,-67.72748196295969,-67.72748196295969
75.30000000000855,-67.72748196295969,-67.72748196295969
75.32500000000856,-67.72748196295969,-67.72748196295969
75.35000000000856,-67.72748196295969,-67.72748196295969
75.37500000000857,-67.72748196295969,-67.72748196295969
75.40000000000857,-67.72748196295969,-67.72748196295969
75.42500000000858,-67.72748196295969,-67.72748196295969
75.45000000000859,-67.72748196295969,-67.72748196295969
75.47500000000859,-67.72748196295969,-67.72748196295969
75.5000000000086,-67.72748196295969,-67.72748196295969
75.5250000000086,-67.72748196295969,-67.72748196295969
75.55000000000861,-67.72748196295969,-67.72748196295969
75.57500000000861,-67.72748196295969,-67.72748196295969
75.60000000000862,-67.72748196295969,-67.72748196295969
75.62500000000863,-67.72748196295969,-67.72748196295969
75.65000000000863,-67.72748196295969,-67.72748196295969
75.67500000000864,-67.72748196295969,-67.72748196295969
75.70000000000864,-67.72748196295969,-67.72748196295969
75.72500000000865,-67.72748196295969,-67.72748196295969
75.75000000000865,-67.72748196295969,-67.72748196295969
75.77500000000866,-67.72748196295969,-67.72748196295969
75.80000000000867,-67.72748196295969,-67.72748196295969
75.82500000000867,-67.72748196295969,-67.72748196295969
75.85000000000868,-67.72748196295969,-67.72748196295969
75.87500000000868,-67.72748196295969,-67.72748196295969
75.90000000000869,-67.72748196295969,-67.72748196295969
75.9250000000087,-67.72748196295969,-67.72748196295969
75.9500000000087,-67.72748196295969,-67.72748196295969
75.9750000000087,-67.72748196295969,-67.72748196295969
76.00000000000871,-67.72748196295969,-67.72748196295969
76.02500000000872,-67.72748196295969,-67.72748196295969
76.05000000000872,-67.72748196295969,-67.72748196295969
76.07500000000873,-67.72748196295969,-67.72748196295969
76.10000000000873,-67.72748196295969,-67.72748196295969
76.12500000000874,-67.72748196295969,-67.72748196295969
76.15000000000875,-67.72748196295969,-67.72748196295969
76.17500000000875,-67.72748196295969,-67.72748196295969
76.20000000000876,-67.72748196295969,-67.72748196295969
76.22500000000876,-67.72748196295969,-67.72748196295969
76.25000000000877,-67.72748196295969,-67.72748196295969
76.27500000000877,-67.72748196295969,-67.72748196295969
76.30000000000878,-67.72748196295969,-67.72748196295969
76.32500000000879,-67.72748196295969,-67.72748196295969
76.35000000000879,-67.72748196295969,-67.72748196295969
76.3750000000088,-67.72748196295969,-67.72748196295969
76.4000000000088,-67.72748196295969,-67.72748196295969
76.42500000000881,-67.72748196295969,-67.72748196295969
76.45000000000881,-67.72748196295969,-67.72748196295969
76.47500000000882,-67.72748196295969,-67.72748196295969
76.50000000000882,-67.72748196295969,-67.72748196295969
76.52500000000883,-67.72748196295969,-67.72748196295969
76.55000000000884,-67.72748196295969,-67.72748196295969
76.57500000000884,-67.72748196295969,-67.72748196295969
76.60000000000885,-67.72748196295969,-67.72748196295969
76.62500000000885,-67.72748196295969,-67.72748196295969
76.65000000000886,-67.72748196295969,-67.72748196295969
76.67500000000886,-67.72748196295969,-67.72748196295969
76.70000000000887,-67.72748196295969,-67.72748196295969
76.72500000000888,-67.72748196295969,-67.72748196295969
76.75000000000888,-67.72748196295969,-67.72748196295969
76.77500000000889,-67.72748196295969,-67.72748196295969
76.8000000000089,-67.72748196295969,-67.72748196295969
76.8250000000089,-67.72748196295969,-67.72748196295969
76.8500000000089,-67.72748196295969,-67.72748196295969
76.87500000000891,-67.72748196295969,-67.72748196295969
76.90000000000892,-67.72748196295969,-67.72748196295969
76.92500000000892,-67.72748196295969,-67.72748196295969
76.95000000000893,-67.72748196295969,-67.72748196295969
76.97500000000893,-67.72748196295969,-67.72748196295969
77.00000000000894,-67.72748196295969,-67.72748196295969
77.02500000000894,-67.72748196295969,-67.72748196295969
77.05000000000895,-67.72748196295969,-67.72748196295969
77.07500000000896,-67.72748196295969,-67.72748196295969
77.10000000000896,-67.72748196295969,-67.72748196295969
77.12500000000897,-67.72748196295969,-67.72748196295969
77.15000000000897,-67.72748196295969,-67.72748196295969
77.17500000000898,-67.72748196295969,-67.72748196295969
77.20000000000898,-67.72748196295969,-67.72748196295969
77.22500000000899,-67.72748196295969,-67.72748196295969
77.250000000009,-67.72748196295969,-67.72748196295969
77.275000000009,-67.72748196295969,-67.72748196295969
77.300000000009,-67.72748196295969,-67.72748196295969
77.32500000000901,-67.72748196295969,-67.72748196295969
77.35000000000902,-67.72748196295969,-67.72748196295969
77.37500000000902,-67.72748196295969,-67.72748196295969
77.40000000000903,-67.72748196295969,-67.72748196295969
77.42500000000904,-67.72748196295969,-67.72748196295969
77.45000000000904,-67.72748196295969,-67.72748196295969
77.47500000000905,-67.72748196295969,-67.72748196295969
77.50000000000905,-67.72748196295969,-67.72748196295969
77.52500000000906,-67.72748196295969,-67.72748196295969
77.55000000000906,-67.72748196295969,-67.72748196295969
77.57500000000907,-67.72748196295969,-67.72748196295969
77.60000000000908,-67.72748196295969,-67.72748196295969
77.62500000000908,-67.72748196295969,-67.72748196295969
77.65000000000909,-67.72748196295969,-67.72748196295969
77.67500000000909,-67.72748196295969,-67.72748196295969
77.7000000000091,-67.72748196295969,-67.72748196295969
77.7250000000091,-67.72748196295969,-67.72748196295969
77.75000000000911,-67.72748196295969,-67.72748196295969
77.77500000000911,-67.72748196295969,-67.72748196295969
77.80000000000912,-67.72748196295969,-67.72748196295969
77.82500000000913,-67.72748196295969,-67.72748196295969
77.85000000000913,-67.72748196295969,-67.72748196295969
77.87500000000914,-67.72748196295969,-67.72748196295969
77.90000000000914,-67.72748196295969,-67.72748196295969
77.92500000000915,-67.72748196295969,-67.72748196295969
77.95000000000915,-67.72748196295969,-67.72748196295969
77.97500000000916,-67.72748196295969,-67.72748196295969
78.00000000000917,-67.72748196295969,-67.72748196295969
78.02500000000917,-67.72748196295969,-67.72748196295969
78.05000000000918,-67.72748196295969,-67.72748196295969
78.07500000000918,-67.72748196295969,-67.72748196295969
78.10000000000919,-67.72748196295969,-67.72748196295969
78.1250000000092,-67.72748196295969,-67.72748196295969
78.1500000000092,-67.72748196295969,-67.72748196295969
78.1750000000092,-67.72748196295969,-67.72748196295969
78.20000000000921,-67.72748196295969,-67.72748196295969
78.22500000000922,-67.72748196295969,-67.72748196295969
78.25000000000922,-67.72748196295969,-67.72748196295969
78.27500000000923,-67.72748196295969,-67.72748196295969
78.30000000000923,-67.72748196295969,-67.72748196295969
78.32500000000924,-67.72748196295969,-67.72748196295969
78.35000000000925,-67.72748196295969,-67.72748196295969
78.37500000000925,-67.72748196295969,-67.72748196295969
78.40000000000926,-67.72748196295969,-67.72748196295969
78.42500000000926,-67.72748196295969,-67.72748196295969
78.45000000000927,-67.72748196295969,-67.72748196295969
78.47500000000927,-67.72748196295969,-67.72748196295969
78.50000000000928,-67.72748196295969,-67.72748196295969
78.52500000000929,-67.72748196295969,-67.72748196295969
78.55000000000929,-67.72748196295969,-67.72748196295969
78.5750000000093,-67.72748196295969,-67.72748196295969
78.6000000000093,-67.72748196295969,-67.72748196295969
78.62500000000931,-67.72748196295969,-67.72748196295969
78.65000000000931,-67.72748196295969,-67.72748196295969
78.67500000000932,-67.72748196295969,-67.72748196295969
78.70000000000933,-67.72748196295969,-67.72748196295969
78.72500000000933,-67.72748196295969,-67.72748196295969
78.75000000000934,-67.72748196295969,-67.72748196295969
78.77500000000934,-67.72748196295969,-67.72748196295969
78.80000000000935,-67.72748196295969,-67.72748196295969
78.82500000000935,-67.72748196295969,-67.72748196295969
