neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url,species_score,quality_score,suitability_score
112923,e2-27,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1421.18,649.35,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-27.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112923""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112923""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112923""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-27.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-27.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-27,0,0,0
112922,d2-4_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1080.15,500.953,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-4_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112922""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112922""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112922""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-4_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-4_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-4_1,0,0,0
112921,e2-2_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1406.78,768.996,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-2_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112921""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112921""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112921""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-2_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-2_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-2_1,0,0,0
112920,e2-18,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1052.31,424.534,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-18.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112920""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112920""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112920""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-18.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-18.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-18,0,0,0
112919,d2-17,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1457.77,648.159,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-17.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112919""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112919""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112919""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-17.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-17.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-17,0,0,0
112918,d2-10_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1113.85,541.977,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-10_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112918""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112918""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112918""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-10_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-10_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-10_1,0,0,0
112917,e2-9_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,697.252,281.945,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-9_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112917""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112917""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112917""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-9_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-9_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-9_1,0,0,0
112916,d2-39,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,726.686,263.681,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-39.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112916""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112916""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112916""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-39.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-39.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-39,0,0,0
112915,d2-29,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1437.72,706.84,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-29.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112915""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112915""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112915""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-29.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-29.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-29,0,0,0
112914,e2-26,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1294.23,586.87,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-26.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112914""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112914""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112914""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-26.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-26.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-26,0,0,0
112913,e2-36,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,998.657,337.617,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-36.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112913""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112913""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112913""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-36.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-36.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-36,0,0,0
112912,e2-19,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,763.173,329.275,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-19.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112912""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112912""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112912""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-19.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-19.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-19,0,0,0
112911,d2-16,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1307.65,552.342,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-16.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112911""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112911""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112911""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-16.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-16.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-16,0,0,0
112910,d2-20,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1539.23,780.753,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-20.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112910""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112910""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112910""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-20.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-20.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-20,0,0,0
84790,1342991,Jekely,,Day,Not reported,larval,olfactory pit; nuchal organs; right; dorsal,sensory,Clam worm,Platynereis dumerilii,,immunogold,Control,in vitro,transverse,Catmaid,electron microscopy,Catmaid.swc,"Neurites, Soma","No Diameter, 3D, Angles",Not reported,2018-04-16,2017-06-30,Not Reported,,,,,,,,158.366,178.999,22.3748,0.05,3.0,3.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Jekely/1342991.png,28508746,10.7554/eLife.26000,Neurites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/84790""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/84790""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/84790""}}",https://neuromorpho.org/dableFiles/jekely/Source-Version/1342991.swc,https://neuromorpho.org/dableFiles/jekely/CNG%20version/1342991.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=1342991,0,0,0
112893,d2-23,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1546.42,785.722,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-23.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112893""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112893""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112893""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-23.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-23.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-23,0,0,0
112894,d2-11_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,588.247,222.971,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-11_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112894""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112894""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112894""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-11_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-11_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-11_1,0,0,0
112895,d2-41,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1231.89,454.258,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-41.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112895""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112895""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112895""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-41.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-41.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-41,0,0,0
112896,e2-8_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,996.096,412.965,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-8_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112896""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112896""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112896""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-8_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-8_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-8_1,0,0,0
112897,e2-3_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,892.555,391.422,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-3_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112897""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112897""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112897""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-3_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-3_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-3_1,0,0,0
112898,d2-5_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1825.66,960.799,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-5_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112898""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112898""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112898""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-5_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-5_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-5_1,0,0,0
112899,d2-22,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1336.01,518.651,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-22.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112899""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112899""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112899""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-22.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-22.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-22,0,0,0
112909,d2-30,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1136.8,503.42,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-30.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112909""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112909""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112909""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-30.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-30.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-30,0,0,0
112901,d2-40,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,788.495,311.484,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-40.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112901""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112901""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112901""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-40.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-40.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-40,0,0,0
112902,d2-8_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1911.37,1034.63,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-8_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112902""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112902""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112902""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-8_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-8_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-8_1,0,0,0
112903,d2-14,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,transgenic melanogaster,,green fluorescent protein,Tmc mutant,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1263.66,479.66,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2-14.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112903""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112903""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112903""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2-14.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2-14.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2-14,0,0,0
