score,current_nA,BNa_scale,KDR_scale,KCa_scale,CaL_scale,rest_0nA_AIS_spike_count,rest_0nA_max_AIS_mV,rest_soma_mV,rest_AIS_mV,max_soma_mV,max_AIS_mV,plateau_soma_mV,plateau_AIS_mV,recovery_soma_mV,recovery_AIS_mV,AIS_spike_count,soma_spike_count,AIS_first_latency_ms,min_soma_mV,min_AIS_mV
228.3215859656234,0.06,1.5,1.25,1.0,2.0,0,-72.18658452077418,-72.63606671991461,-72.63522063094457,3.292027693529025,18.020256873744756,-65.42707803682788,-65.41922341316581,-67.37062618302517,-67.36693597512706,3,3,92.77499999996161,-73.36934772344453,-73.38026409949
228.2177585292715,0.06,2.0,0.5,2.0,0.5,0,-72.22130098493828,-72.6454032463261,-72.64427615090455,8.728082364561816,25.94298140930012,-67.8207209693464,-67.82026472426051,-67.2953711488205,-67.29032537693585,4,4,84.84999999996882,-72.59826772066307,-72.59712487910576
227.59213341425834,0.06,1.25,1.0,4.0,2.0,0,-72.21640996282653,-72.64345813484356,-72.6427551737527,0.05820779479269221,12.926520446529983,-50.373271394522746,-49.61467191307596,-78.61257862997972,-78.6124496846283,3,3,97.29999999995749,-74.14759060637849,-74.15232628993701
227.42290723426837,0.06,1.5,0.5,0.5,2.0,0,-72.16822143349836,-72.63228955207256,-72.63144231980577,4.00965447831911,18.717522025466618,-64.94650660514979,-64.93774635250018,-66.93072973695277,-66.92656920430836,3,3,90.49999999996368,-72.58081003032288,-72.57994987154494
227.3880343639238,0.06,1.25,0.25,1.0,2.0,0,-72.19823311913737,-72.63965606298457,-72.63895211790737,1.062963942214831,13.944928698005594,-47.56175410532425,-46.73949341294772,-78.70512297549953,-78.70499508494355,3,3,94.19999999996031,-72.73412486836946,-72.7359252472546
227.2202957324898,0.06,1.5,0.25,4.0,1.0,0,-72.24531877577864,-72.6512804804121,-72.65043754264055,4.09080796268664,18.74209762400312,-46.05294918450424,-45.099699564450916,-78.81805333478535,-78.8179077070304,3,3,90.87499999996334,-72.78622155150076,-72.78728181241513
227.1004951174203,0.06,2.0,0.5,1.0,0.5,0,-72.22124599339978,-72.64538955655838,-72.64426245680703,8.728214646337326,25.942924531459852,-67.37111462542325,-67.36874156663181,-66.73677366731418,-66.73090782446356,4,4,84.84999999996882,-72.59824959988173,-72.5971067524728
227.03307932642826,0.06,1.25,0.5,0.5,2.0,0,-72.20423686344911,-72.64090332263426,-72.64019970191498,0.7636366442191886,13.64238287766143,-64.71365256213693,-64.70594883763073,-66.71428135662848,-66.71060952687147,3,3,95.12499999995947,-72.5921057957645,-72.59139198110577
226.89116341520645,0.06,1.25,1.25,1.0,2.0,0,-72.22218233635455,-72.64466924412245,-72.64396660022267,-0.38165569131009847,12.454405337829495,-64.47589084330848,-64.46719118060078,-66.63390859729708,-66.63016938094134,3,3,98.64999999995626,-72.81130060857811,-72.82137366426716
226.72681602585124,0.06,2.0,0.5,0.0,1.0,0,-72.17944334264224,-72.63525992564377,-72.63412961721123,8.778451551616199,25.988343477346067,-67.55432651178663,-67.55240789086159,-66.5752581988162,-66.56912583790827,4,4,84.4249999999692,-72.5848782135624,-72.58373104279693
226.663055194474,0.06,2.0,0.25,1.0,0.5,0,-72.21523011727547,-72.64413455229875,-72.6430069654528,8.862798781001777,26.029799668924603,-66.67049192271973,-66.66709834388705,-66.52119121649011,-66.51496999939887,4,4,84.44999999996918,-72.5965712910406,-72.59542780943436
226.60260589741733,0.06,1.5,0.75,2.0,2.0,0,-72.17445018104877,-72.63356759034211,-72.63272074370022,3.7888782600412556,18.510504569467248,-48.580154897074436,-47.73799433860239,-79.08261602714661,-79.0824818212134,3,3,91.17499999996306,-74.28364981769876,-74.28714767701328
226.59180138533844,0.06,2.0,0.5,0.5,2.0,0,-72.09432699294011,-72.61497620538022,-72.6138394536221,8.87147155743779,26.10187431970977,-64.73449637701262,-64.72177032611484,-66.55846017921867,-66.5523147634772,3,3,83.57499999996998,-72.57623830559392,-72.58369131369935
