BNa_scale,CaAN_scale,CaL_scale,I-10_AIS_AP_peak_mV,I-10_AIS_AP_width_ms,I-10_AIS_ISI_CV,I-10_AIS_adaptation_ratio,I-10_AIS_latency_ms,I-10_AIS_spikes,I-10_RIN_GOhm,I-10_max_AIS_mV,I-10_max_soma_mV,I-10_recovery_soma_mV,I-10_soma_spikes,I0_AIS_AP_peak_mV,I0_AIS_AP_width_ms,I0_AIS_ISI_CV,I0_AIS_adaptation_ratio,I0_AIS_latency_ms,I0_AIS_spikes,I0_RIN_GOhm,I0_max_AIS_mV,I0_max_soma_mV,I0_recovery_soma_mV,I0_soma_spikes,I100_AIS_AP_peak_mV,I100_AIS_AP_width_ms,I100_AIS_ISI_CV,I100_AIS_adaptation_ratio,I100_AIS_latency_ms,I100_AIS_spikes,I100_RIN_GOhm,I100_max_AIS_mV,I100_max_soma_mV,I100_recovery_soma_mV,I100_soma_spikes,I120_AIS_AP_peak_mV,I120_AIS_AP_width_ms,I120_AIS_ISI_CV,I120_AIS_adaptation_ratio,I120_AIS_latency_ms,I120_AIS_spikes,I120_RIN_GOhm,I120_max_AIS_mV,I120_max_soma_mV,I120_recovery_soma_mV,I120_soma_spikes,I40_AIS_AP_peak_mV,I40_AIS_AP_width_ms,I40_AIS_ISI_CV,I40_AIS_adaptation_ratio,I40_AIS_latency_ms,I40_AIS_spikes,I40_RIN_GOhm,I40_max_AIS_mV,I40_max_soma_mV,I40_recovery_soma_mV,I40_soma_spikes,I60_AIS_AP_peak_mV,I60_AIS_AP_width_ms,I60_AIS_ISI_CV,I60_AIS_adaptation_ratio,I60_AIS_latency_ms,I60_AIS_spikes,I60_RIN_GOhm,I60_max_AIS_mV,I60_max_soma_mV,I60_recovery_soma_mV,I60_soma_spikes,I80_AIS_AP_peak_mV,I80_AIS_AP_width_ms,I80_AIS_ISI_CV,I80_AIS_adaptation_ratio,I80_AIS_latency_ms,I80_AIS_spikes,I80_RIN_GOhm,I80_max_AIS_mV,I80_max_soma_mV,I80_recovery_soma_mV,I80_soma_spikes,KCa_scale,KDR_scale,iNaP_scale,score
1.15,1.5,1.0,nan,nan,nan,nan,nan,0,0.7536143586879873,-72.56907377857536,-72.56973413556499,-75.29551451955923,0,nan,nan,nan,nan,nan,0,nan,-72.13967264345767,-72.14041879254064,-72.08805023561361,0,12.952868538190842,1.6399999999999864,0.003740733156306398,1.0093896713618722,55.52499999999549,5,nan,16.523818832141448,2.8391060773425414,-65.58184250801166,5,13.099129412443268,1.6291666666664166,0.0020414120118297597,0.9966049382737081,45.90000000000424,6,nan,18.0988393242285,3.9073616871654333,-69.07775814966314,6,7.326324494180375,1.6874999999984652,nan,nan,149.7249999999098,2,nan,7.579520755506552,-3.1803398012597146,-65.7281436298787,2,10.531659560997754,1.6812500000003752,0.009257641948414753,1.0224762642925171,95.27499999995933,4,nan,11.717951282681533,-0.369325217643952,-73.03954224274813,4,12.099403246230493,1.6549999999999954,0.00792765289683198,1.0207538167974768,70.14999999998219,5,nan,14.47723254452293,1.4723880453250908,-73.26604331147594,5,1.0,0.45,1.5,556.6529771014627
1.05,1.5,1.0,nan,nan,nan,nan,nan,0,0.7539015972479064,-72.60605976069182,-72.60665631396022,-75.3333048490838,0,nan,nan,nan,nan,nan,0,nan,-72.25335745411527,-72.25401760247964,-72.21301629298134,0,10.102321099456837,1.6200000000000045,0.0034985078743046158,0.9924644152945494,57.89999999999333,5,nan,13.762075926268075,0.9728714739754885,-72.38912761172425,5,10.32606542182643,1.616666666666409,0.0049174874576869585,0.9877512562831088,47.675000000002626,6,nan,15.52575147207969,2.1628132445742634,-67.0283326440764,6,0.16754032727465978,1.624999999998522,nan,nan,170.67499999989076,2,nan,0.8695840082093844,-7.991279911966323,-66.56602380481613,2,6.92932481271753,1.6500000000003752,0.0010839135338111326,0.9979170611655833,101.44999999995372,4,nan,8.113963272477235,-2.8456594127502712,-72.44728542404503,4,9.05787406567086,1.6450000000000045,0.001862463265591261,0.9961868446173823,73.649999999979,5,nan,11.434071526792819,-0.5934659249535315,-72.5632239999691,5,0.25,0.55,1.0,549.5163518092736
1.25,0.75,1.5,nan,nan,nan,nan,nan,0,0.760474403143651,-72.61436033824593,-72.61506975166357,-75.4090927384003,0,nan,nan,nan,nan,nan,0,nan,-72.27282546556677,-72.27360803254277,-72.23258878222278,0,14.878528276010059,1.625,0.005966831638380692,0.9861900893586844,55.3999999999956,5,nan,18.377118502112207,3.967829138801435,-65.26846191165205,5,14.964359497931417,1.616666666666409,0.009273097430182379,0.976581508517878,45.75000000000438,6,nan,19.92865937551385,5.01640506736288,-69.09208742241977,6,9.671058950948442,1.6749999999984766,nan,nan,149.2999999999102,2,nan,9.916578052991186,-1.678667201191924,-64.41724047395884,2,12.55422653542308,1.6687500000003865,0.003675297607846955,1.0084809649481992,95.27499999995933,4,nan,13.711452421859946,0.8602501155098031,-73.16346549132824,4,14.07525068081108,1.6449999999999592,0.0014222273821203172,0.9972080037263368,70.07499999998225,5,nan,16.376028611305173,2.63029957886262,-73.13447081590307,5,0.25,0.35,1.0,547.2141591641641
1.05,0.5,0.75,nan,nan,nan,nan,nan,0,0.7629148701338252,-72.62337129609998,-72.62396511503425,-75.44148423433074,0,nan,nan,nan,nan,nan,0,nan,-72.30030133111175,-72.30095307376827,-72.26218804278588,0,10.438447535869868,1.6549999999996885,0.0017084890261033377,0.9991554054054054,56.97499999999417,5,nan,14.134792116936277,1.31241438266181,-72.55468838014572,5,10.58682328111419,1.645833333333087,0.003142724285142487,0.9939987365777566,47.050000000003195,6,nan,15.825496035189373,2.446833937177826,-66.81578560212517,6,3.5355122634644562,1.6999999999984539,nan,nan,158.12499999990217,2,nan,3.847692983747074,-5.705822047994848,-65.50958243131589,2,7.744146893026966,1.6875000000003695,0.0012337090661467388,1.0027110766873537,98.52499999995638,4,nan,8.926183881817648,-2.1872169586642967,-72.5970136179078,4,9.53216295301549,1.6599999999999908,0.0018163223395527344,1.003622313454138,72.17499999998034,5,nan,11.942321362592079,-0.1550811053904144,-72.70487242803486,5,1.5,0.5,1.5,545.4232697832331
1.05,1.5,1.0,nan,nan,nan,nan,nan,0,0.7540925795407375,-72.62116941480862,-72.62176359116133,-75.34985371881777,0,nan,nan,nan,nan,nan,0,nan,-72.29824227878281,-72.29889442368875,-72.26195928283535,0,9.762509236436284,1.6549999999999954,0.003891847664921092,0.9913624965172846,58.449999999992826,5,nan,13.597724194400792,0.8471773899327328,-72.21632063758875,5,9.93077461161905,1.6333333333330795,0.005667317502305288,0.9859154929595092,48.07500000000226,6,nan,15.387332380986834,2.0498884434654556,-67.17744085903311,6,1.096156697459179,1.662499999998488,nan,nan,170.6249999998908,2,nan,1.5128582490446558,-7.445213316391738,-66.33209898378563,2,6.720592377027078,1.6687500000003865,0.0009982261498575446,0.9981010254491955,102.62499999995265,4,nan,7.917639337127915,-2.9660436888433432,-72.26069549798163,4,8.763823278408415,1.6599999999999908,0.0020467825859701565,0.9959485224057804,74.4249999999783,5,nan,11.232979156421335,-0.7320059713588173,-72.40299683263954,5,0.25,0.45,0.75,544.9183896274998
1.05,1.0,0.75,nan,nan,nan,nan,nan,0,0.7587056581959416,-72.63263911115747,-72.63323150307941,-75.40761369269131,0,nan,nan,nan,nan,nan,0,nan,-72.32998295292447,-72.33062947874437,-72.29552047256834,0,9.762020081809538,1.6850000000000136,0.002114573011191153,1.00027917364619,57.97499999999326,5,nan,13.802497178325641,1.0475208846294126,-72.20633785547726,5,9.834395411331665,1.679166666666409,0.004010894091517037,0.991885143572421,47.75000000000256,6,nan,15.546780196047774,2.2106777170410323,-67.72980834476519,6,3.353984808779785,1.7374999999984198,nan,nan,161.79999999989883,2,nan,3.6229408378468944,-5.804572851634198,-65.15718963035856,2,7.203843681236446,1.7125000000004036,0.002768513539722822,1.0067803177090362,100.82499999995429,4,nan,8.45837723985877,-2.505807270429666,-72.37668439029098,4,8.910822682720582,1.6999999999999773,0.0029229336376871574,1.006972830010659,73.62499999997902,5,nan,11.532660755227436,-0.4575026313432568,-72.53775789663183,5,1.5,0.35,1.0,542.760614638438
1.35,0.75,1.5,nan,nan,nan,nan,nan,0,0.7606937474877113,-72.62564560387626,-72.62640969456103,-75.42221636901508,0,nan,nan,nan,nan,nan,0,nan,-72.3067362679481,-72.30757388207762,-72.26972654210452,0,16.736307604978776,1.6,0.005520136173128497,0.9874659400548137,54.899999999996055,5,nan,20.15993527339297,5.063677146279253,-65.17768417004271,5,16.81126025169305,1.5916666666664128,0.008876428971844609,0.9779479326205947,45.300000000004786,6,nan,21.668394296925612,6.096253825123451,-68.71320464742149,6,11.661837335433592,1.6499999999984993,nan,nan,148.6249999999108,2,nan,11.900840304239562,-0.4590833113848387,-64.5174874577764,2,14.47974336171794,1.6250000000003695,0.004088682594675654,1.0094482237367501,94.6499999999599,4,nan,15.606777364985936,2.01521726941829,-73.28086490777302,4,15.961259368079514,1.609999999999991,0.0010859038050921963,0.998363338792465,69.52499999998275,5,nan,18.21047844652809,3.753709954438246,-73.28486868281144,5,0.25,0.35,0.75,542.22019262357
1.05,0.75,0.75,nan,nan,nan,nan,nan,0,0.7611335572383211,-72.65895835532886,-72.65954657088646,-75.45724404370208,0,nan,nan,nan,nan,nan,0,nan,-72.4066874976788,-72.40732047147712,-72.37858357928344,0,9.504067133345933,1.675,0.0035734619339904527,0.9929854096521203,58.62499999999267,5,nan,13.59645866449459,0.8696157539744325,-72.03013848433163,5,9.568370385927645,1.6666666666664014,0.005413028088200895,0.987106918240679,48.225000000002126,6,nan,15.38278178713981,2.0633803109486895,-66.92027888686854,6,2.4847677949341462,1.7249999999984311,nan,nan,167.099999999894,2,nan,2.7609616018207728,-6.448336285130006,-65.66359161479578,2,6.822859528272926,1.718750000000398,0.0008089198207443026,0.9994212962990732,102.6749999999526,4,nan,8.055861209251237,-2.8212182640521246,-72.20930501522251,4,8.633458484656199,1.690000000000009,0.0017576315523308024,0.9975921020982356,74.62499999997812,5,nan,11.259841831734022,-0.6827666439934678,-72.28896973485908,5,0.75,0.35,0.75,536.971886945337
1.35,1.5,1.25,nan,nan,nan,nan,nan,0,0.7534806293974554,-72.55351543366925,-72.55429474973913,-75.27981372198825,0,nan,nan,nan,nan,nan,0,nan,-72.09042461170337,-72.09131311121091,-72.03366773219078,0,17.297382267454356,1.5849999999999909,0.0037902486346965423,1.0096774193556057,53.47499999999735,5,nan,20.537197951261906,5.394001324508684,-67.38019974489275,5,17.48940990476055,1.5708333333330795,0.0027432248220515716,0.9936727930124014,44.25000000000574,6,nan,21.96496021996583,6.378699135197293,-71.17303208532098,6,12.335784164580357,1.624999999998522,nan,nan,141.94999999991688,2,nan,12.597567027043251,0.03135289489260211,-72.98068114042157,2,15.018806600903863,1.6187500000003752,0.015089878867331635,1.0355656451031618,91.249999999963,4,nan,16.197809967787688,2.4672156008973487,-73.82228412843044,4,16.610622232741484,1.5874999999985562,0.010388806188461493,1.0248202273254465,67.44999999998464,4,nan,18.680925338134625,4.136659393986427,-73.72816715073282,4,0.75,0.5,1.5,536.642000678734
1.05,1.5,0.75,nan,nan,nan,nan,nan,0,0.754321448205799,-72.6271105431307,-72.62770381038014,-75.35791128522294,0,nan,nan,nan,nan,nan,0,nan,-72.31580778046556,-72.31645683481435,-72.28101251455658,0,9.50611136591829,1.6700000000000046,0.003619396095962625,0.9927007299270335,58.49999999999278,5,nan,13.602595321439827,0.873006104610411,-71.96933804156271,5,9.56648328941744,1.6583333333330756,0.005480776066200587,0.9867882982086534,48.12500000000222,6,nan,15.389269691140333,2.0665001379278234,-66.81908186357565,6,2.5141866041041725,1.7124999999984425,nan,nan,166.39999999989465,2,nan,2.793727989869109,-6.424131355498096,-65.56673977019803,2,6.827692618068806,1.7062500000003809,0.00087863559464694,0.99922765012826,102.3499999999529,4,nan,8.063289565165535,-2.8122055784725624,-72.15301906554828,4,8.638321270980873,1.684999999999991,0.0016685264050954856,0.9978308026063826,74.44999999997827,5,nan,11.266433953810024,-0.676410879734041,-72.22575901190186,5,0.75,0.35,0.75,531.8643752132473
1.25,1.5,1.0,nan,nan,nan,nan,nan,0,0.7543233501499145,-72.62922037898208,-72.62992680359778,-75.35996475569742,0,nan,nan,nan,nan,nan,0,nan,-72.32229166809772,-72.32306352168793,-72.28829176806121,0,14.54946469888552,1.5400000000000091,0.003542647764429391,1.0086859064165206,56.724999999994395,5,nan,17.924747452131786,3.5088154637051923,-68.04527855836153,5,14.832272149621906,1.5249999999997688,0.0022223814281390215,1.001576789658023,46.62500000000358,6,nan,19.588327298433068,4.652099882618258,-68.05510103788284,6,3.662441708320642,1.524999999998613,nan,nan,173.62499999988808,2,nan,4.6064228734794215,-5.770260908879124,-67.4417590107435,2,11.397703511058356,1.5562500000003467,0.004271237830280044,1.0104245640666518,100.1499999999549,4,nan,12.486457441921626,-0.18825485302939965,-72.86189320862867,4,13.493026836794542,1.55,0.005355853071349273,1.014108082260854,72.34999999998018,5,nan,15.68961616858854,1.9978118671776004,-73.13236433176158,5,1.0,0.65,0.5,531.248321613313
1.15,1.5,1.0,nan,nan,nan,nan,nan,0,0.7537576782011811,-72.58635392818327,-72.5870111370951,-75.31307856023784,0,nan,nan,nan,nan,nan,0,nan,-72.19368847498689,-72.19442369920812,-72.14769264429495,0,12.893406633153717,1.5849999999999909,0.005777656422986593,1.01521017699159,56.174999999994895,5,nan,16.288835099087542,2.6016098594026134,-66.56755028855923,5,13.182724922649655,1.5749999999997613,0.0028587931096594413,1.006203473947571,46.35000000000383,6,nan,17.938879180582607,3.718519785084191,-69.2927209087187,6,4.820887824366863,1.5999999999985448,nan,nan,160.19999999990029,2,nan,5.222951385899189,-5.0478869465265435,-66.07646666451986,2,9.928265883566166,1.6062500000003581,0.006787059122713654,1.0165493627573114,97.64999999995717,4,nan,11.086593734083186,-0.9318478164771434,-73.08602591962979,4,11.863282495510814,1.5950000000000046,0.00828576026798606,1.0218371706659475,71.27499999998116,5,nan,14.124326807550586,1.139314193133909,-73.24471380878016,5,1.5,0.65,1.25,514.5712638673069
1.15,1.25,1.5,nan,nan,nan,nan,nan,0,0.755788917925426,-72.59957509532211,-72.60022995658188,-75.3465667017132,0,nan,nan,nan,nan,nan,0,nan,-72.23197203847002,-72.23269963992695,-72.18916518183998,0,12.838535667178196,1.5799999999999954,0.0022362647550791294,0.9953271028040876,56.57499999999453,5,nan,16.170245673916554,2.484423775271588,-66.57700900268942,5,13.127844135108456,1.5666666666664355,0.005000779238063485,0.9873222016098767,46.62500000000358,6,nan,17.83835538024585,3.620416604068406,-68.29778738774915,6,4.016971566033082,1.5874999999985562,nan,nan,163.74999999989706,2,nan,4.485929510307432,-5.61115611502341,-66.3288625667892,2,9.73023951502968,1.5875000000003183,0.0028859388405659886,1.006954887221026,98.64999999995626,4,nan,10.853642660413046,-1.1198294789562382,-72.93124831664376,4,11.776587550310554,1.5899999999999863,0.0013589853147291777,1.0032933427465527,71.84999999998064,5,nan,13.965400145654042,0.9996699199009415,-73.0463337076749,5,0.25,0.65,1.0,512.9834221977617
1.05,1.25,1.0,nan,nan,nan,nan,nan,0,0.755830036068049,-72.58501138575375,-72.5856113129684,-75.33286241679491,0,nan,nan,nan,nan,nan,0,nan,-72.18772597968066,-72.18839799561069,-72.1404215339292,0,10.56922189156271,1.6549999999999954,0.0021038607602961697,1.004419889503131,56.77499999999435,5,nan,14.15092481532052,1.3159567991650267,-66.11557468316997,5,10.79189968367526,1.6333333333330795,0.0024588062588114805,0.9956669761704499,46.875000000003354,6,nan,15.831399513694059,2.449693269678997,-68.59365309140297,6,3.2425308830174178,1.6749999999984766,nan,nan,158.04999999990224,2,nan,3.593523194183615,-5.928316075827331,-65.57869060013027,2,7.720114899420665,1.6750000000003809,0.003976524708732211,1.009740259743068,98.12499999995674,4,nan,8.92231745120278,-2.208634728576021,-72.86374500770259,4,9.585616285530296,1.6599999999999908,0.004320904643787341,1.0111585944955388,71.87499999998062,5,nan,11.960760566560893,-0.15536599246057844,-72.99400095368908,5,1.0,0.55,1.5,506.23096151872437
1.05,1.5,1.25,nan,nan,nan,nan,nan,0,0.7535321525844849,-72.58290255458462,-72.58350285346059,-75.30775354035232,0,nan,nan,nan,nan,nan,0,nan,-72.18247282354012,-72.18314584566372,-72.1352444918151,0,10.349511335312764,1.675,0.0038175104197031304,0.9914411927114573,57.12499999999403,5,nan,14.028363193043152,1.2223996406161026,-66.32688160988137,5,10.50305110330801,1.6541666666664128,0.006540621596193032,0.9832920792098309,47.150000000003104,6,nan,15.727334751936395,2.3613490375933033,-67.67475707135546,6,3.598642777138167,1.6999999999984539,nan,nan,157.92499999990235,2,nan,3.887506672050482,-5.660842312818099,-65.24146287345077,2,7.625641235711735,1.7000000000003865,0.0015617879255901853,1.0038262865916325,98.77499999995615,4,nan,8.802360718843726,-2.272837551176058,-72.62343086133049,4,9.421039187313186,1.6799999999999955,0.0009655381992225879,0.9992877492912501,72.37499999998016,5,nan,11.814484890516995,-0.2520075391297934,-72.70188670337639,5,0.25,0.45,1.25,497.6290720002383
1.05,0.5,1.25,nan,nan,nan,nan,nan,0,0.7628562875709634,-72.64070044067509,-72.64129155207702,-75.45773143430519,0,nan,nan,nan,nan,nan,0,nan,-72.35145059809223,-72.35209330933371,-72.31807167535587,0,10.00272046106455,1.7049999999999954,0.005020073016957659,0.988515176374493,57.824999999993395,5,nan,13.861184637445254,1.0959419817892921,-65.40155849201145,5,10.101117106122528,1.679166666666409,0.008097108780659171,0.9791857973697069,47.675000000002626,6,nan,15.587675084182306,2.2489636503301087,-68.48418199023037,6,3.689891717640003,1.7374999999984198,nan,nan,159.9749999999005,2,nan,3.9465254423455853,-5.565312513281751,-64.9910330800664,2,7.386344910425259,1.7250000000003922,0.002024875522151431,1.004953324445626,100.27499999995479,4,nan,8.599615233950374,-2.4012511040558087,-72.5283835008399,4,9.117769193313551,1.7049999999999954,0.001112048850983863,0.9983502239018266,73.37499999997925,5,nan,11.619744036034842,-0.3906828832445225,-72.5426340576922,5,0.25,0.35,1.0,495.5606591304468
1.35,1.25,1.25,nan,nan,nan,nan,nan,0,0.7561368787940651,-72.59611631130782,-72.59688657858486,-75.34740557255938,0,nan,nan,nan,nan,nan,0,nan,-72.22069705906938,-72.22155466653847,-72.17662385513043,0,16.950332544338497,1.5649999999999864,0.004286231051285288,1.0110512129387843,54.47499999999644,5,nan,20.24755178775505,5.129513237444099,-67.55040669886206,5,17.16740378709128,1.554166666666428,0.002300545813590945,0.9951647023294476,44.97500000000508,6,nan,21.75093246157179,6.158159994798341,-71.07337956998761,6,11.428417951609255,1.5999999999985448,nan,nan,148.47499999991095,2,nan,11.679803042606608,-0.6718060749293226,-65.39665948067211,2,14.497612982298573,1.581250000000324,0.014474870326857521,1.034176737163118,93.92499999996056,4,nan,15.668045007389418,2.036917131149942,-73.56024452446317,4,16.21044688241963,1.5749999999985675,0.010482401955703147,1.0250987683011852,68.97499999998325,4,nan,18.300862811600233,3.8127191187053406,-73.36142554032097,4,0.75,0.5,1.0,485.7252284650858
1.35,1.0,1.0,nan,nan,nan,nan,nan,0,0.7584595168078266,-72.59757340732331,-72.59834336973907,-75.37235125204587,0,nan,nan,nan,nan,nan,0,nan,-72.22376065938417,-72.22461754454037,-72.17934473583742,0,17.048520468029473,1.5799999999999954,0.011557469416604094,1.0304276315796261,54.12499999999676,5,nan,20.371167274436353,5.241741615965305,-67.29275083115422,5,17.250583233121763,1.5583333333330909,0.005276190961591017,1.0137867647083336,44.72500000000531,6,nan,21.84345111819472,6.254804048536552,-71.1538576402523,6,11.817861829428207,1.5999999999985448,nan,nan,146.14999999991306,2,nan,12.049144718002404,-0.3850270180373662,-66.1404666217511,2,14.72182987147631,1.6000000000003638,0.018438578941444943,1.0447444551619163,92.9999999999614,4,nan,15.888177375358898,2.212487292813154,-73.7191549599028,4,16.362508491311832,1.5749999999985675,0.016717881170449558,1.0409952606635071,68.44999999998373,4,nan,18.46330064751816,3.947858763716981,-73.8344282925542,4,1.5,0.5,1.25,484.9530504880528
1.45,1.0,0.75,nan,nan,nan,nan,nan,0,0.7585767330469452,-72.58270643301844,-72.5835372001498,-75.35984418640474,0,nan,nan,nan,nan,nan,0,nan,-72.17728642857104,-72.17821895516501,-72.12797467811079,0,18.578213871580964,1.5874999999997688,0.0019809732132409145,0.9991084695426456,52.799999999997965,6,nan,22.253824863065002,6.524505270781729,-71.72812513198146,6,18.4607406501068,1.575000000000614,0.003720262998750272,0.9913649950227745,43.70000000000624,7,nan,23.628265937356034,7.471448412019501,-72.67557014396357,7,14.71251188874659,1.6416666666676367,0.0023855673185666543,1.0047825437171245,138.67499999991986,3,nan,14.960083514245058,1.626293085437695,-72.11228138870477,3,17.107564225897885,1.6250000000003695,0.003557710268923049,1.0087500000014964,89.89999999996422,4,nan,18.152601493553572,3.7623529936168993,-70.34227951234566,4,18.226918784282656,1.5949999999999818,0.002457337561600993,1.005901975880995,66.57499999998544,5,nan,20.48685677488148,5.325452115078671,-70.36724929157391,5,0.5,0.35,1.5,484.73860171152205
1.25,1.5,1.0,nan,nan,nan,nan,nan,0,0.7543882514211987,-72.62723478689506,-72.6279417039906,-75.35925542540313,0,nan,nan,nan,nan,nan,0,nan,-72.31560931242907,-72.31638272194643,-72.28082862065935,0,14.273654977958586,1.6049999999999955,0.004696962355732614,1.0120054570265866,56.549999999994554,5,nan,18.001389316883984,3.6357469571176653,-66.86839733110482,5,14.411097452517415,1.6041666666664203,0.0023911397422923843,0.9960377933580661,46.55000000000365,6,nan,19.645846365028405,4.739068753431274,-70.36836814104878,6,8.420616830510923,1.6499999999984993,nan,nan,157.89999999990238,2,nan,8.638767455793612,-2.6345855366478776,-65.30025671081657,2,11.78094946224603,1.6312500000003638,0.01251816437675261,1.0302218821758877,98.54999999995636,4,nan,12.990589239590298,0.29442992337233304,-72.8982386567288,4,13.573636835480617,1.624999999998522,0.009829514583170992,1.0240509313841075,71.8999999999806,4,nan,15.883003944726953,2.2116709154476353,-73.04091620128229,4,1.0,0.35,0.5,481.99246556148955
1.45,0.75,0.75,nan,nan,nan,nan,nan,0,0.761202267558329,-72.62518027717361,-72.62600134192866,-75.42682277059657,0,nan,nan,nan,nan,nan,0,nan,-72.30582426941913,-72.3067244276407,-72.26864666202437,0,18.241788388419465,1.5791666666664241,0.00335812742610884,0.9922480620186637,53.77499999999708,6,nan,21.987421466770734,6.277392121340265,-71.23275833711328,6,18.12432956409904,1.557142857143455,0.0050098319905864915,0.9869869869914752,44.400000000005605,7,nan,23.426040325507334,7.2652677866763895,-72.40990234040535,7,14.029760256626348,1.6166666666676595,0.00014692918110469457,1.0002939015449228,144.27499999991477,3,nan,14.243305312547019,1.0765598982206226,-72.31670480622783,3,16.675395492836373,1.5937500000003695,0.0005174825241469681,1.000414851692101,92.37499999996197,4,nan,17.69351639665902,3.3789148448299793,-70.38540917683314,4,17.876400084276543,1.5799999999999954,0.0015921375823366544,0.997688751928117,68.02499999998412,5,nan,20.14871827903114,5.027697466705749,-70.05399876027656,5,0.25,0.35,1.0,479.9271182594699
1.25,1.25,1.25,nan,nan,nan,nan,nan,0,0.7560531448473554,-72.60167299364285,-72.60238475783251,-75.3513506555224,0,nan,nan,nan,nan,nan,0,nan,-72.23832084188783,-72.23911071767493,-72.19608489319958,0,15.006936003514193,1.5549999999999955,0.00462310499509772,1.0117840504253204,55.57499999999544,5,nan,18.27991883333727,3.831531356169042,-66.79994633386532,5,15.296916113056767,1.5374999999997574,0.001565250034431828,0.9996924969271933,45.82500000000431,6,nan,19.877135324164,4.92000454031669,-69.80187486499298,6,7.670497520915205,1.5749999999985675,nan,nan,157.4499999999028,2,nan,7.982189806889508,-3.2513628306851285,-66.11045924078786,2,12.141812953579718,1.5750000000003581,0.009455670267996171,1.0227100681331671,96.59999999995813,4,nan,13.264782795488355,0.43004015626836145,-73.28385886599307,4,14.144846091893815,1.562499999998579,0.008334730288457555,1.0202400564838785,70.52499999998184,4,nan,16.194593540719623,2.4150721675045146,-73.45649523912522,4,0.75,0.65,1.0,477.7271113862611
1.25,1.25,1.0,nan,nan,nan,nan,nan,0,0.7564956043466267,-72.62211354377966,-72.62282145437509,-75.37571548039023,0,nan,nan,nan,nan,nan,0,nan,-72.29918370300727,-72.29996062136107,-72.26242446401515,0,14.477540309217542,1.615000000000009,0.004674493446978,1.0119891008181072,56.04999999999501,5,nan,18.172183990356242,3.782745474127995,-66.80786044046566,5,14.601867945657188,1.6041666666664203,0.0024944486502648093,0.9957407970817979,46.20000000000397,6,nan,19.76984046773017,4.863680717879115,-70.48843772117111,6,8.97643599468879,1.662499999998488,nan,nan,154.1499999999058,2,nan,9.204299267385114,-2.2119786301191673,-64.9530042630835,2,12.08580303479565,1.6437500000003809,0.01336477355718179,1.0322085889599701,97.12499999995765,4,nan,13.305552535177815,0.5419219026244987,-73.08248481339778,4,13.802175690447081,1.6312499999985164,0.01014863674341971,1.0247466415272213,71.09999999998132,4,nan,16.09383262644454,2.3983293220694115,-73.1680534009269,4,1.0,0.35,0.75,477.49932297286784
1.15,1.0,1.0,nan,nan,nan,nan,nan,0,0.7583856515130818,-72.60567477177143,-72.60632866777891,-75.37910581744671,0,nan,nan,nan,nan,nan,0,nan,-72.24845757344306,-72.24918203933154,-72.20636404395826,0,12.629028465870146,1.6699999999999817,0.003205566773890628,1.0081278786244068,56.099999999994964,5,nan,16.378852790652083,2.726319868309817,-66.64765861857812,5,12.74929536550187,1.6541666666664128,0.003521702738690105,0.9915407855009727,46.325000000003854,6,nan,17.979709832227485,3.80695774662968,-70.64282880077374,6,7.270388830047136,1.7249999999984311,nan,nan,151.57499999990813,2,nan,7.522744888740749,-3.1805156460611834,-64.79312933328086,2,10.271675002909241,1.7062500000003809,0.012059180591517343,1.0291299348438063,96.49999999995822,4,nan,11.533931749125262,-0.48791795945641875,-73.09889935397247,4,11.965282772866264,1.681249999998471,0.008683354343870832,1.021131721061282,70.97499999998143,4,nan,14.298557360332591,1.3461820684031172,-73.12030919178159,4,1.0,0.35,1.25,476.964657764907
1.35,0.5,1.25,nan,nan,nan,nan,nan,0,0.7631806512999545,-72.64292501984781,-72.64368548247315,-75.46378205309323,0,nan,nan,nan,nan,nan,0,nan,-72.3576233032522,-72.35844918318926,-72.32482633241293,0,16.640734351517736,1.5950000000000046,0.0016691480983533613,0.9973060344834085,55.04999999999592,5,nan,20.13868394858548,5.0458481893964855,-66.78068107077318,5,16.75027168781899,1.5874999999997499,0.006879337574582741,0.9827794561956361,45.400000000004695,6,nan,21.654867575635816,6.081502346620696,-70.38080923022413,6,11.553033428169252,1.6499999999984993,nan,nan,149.64999999990988,2,nan,11.793961944353732,-0.5329391719316806,-64.67270149435636,2,14.356578656508821,1.6125000000003524,0.010861635486165725,1.0254572883303414,95.04999999995954,4,nan,15.550837596935216,1.9738117017275496,-73.3506493480533,4,15.99312857198914,1.6062499999985391,0.005115486460654987,1.0122998375493153,69.74999999998255,4,nan,18.173438890193683,3.7257343418344746,-73.42254093034096,4,0.5,0.35,0.75,472.4430651228223
