condition,temperature_C,current_pA,time_ms,voltage_mV
final_near_25pA,35.0,25.0,197.34999999995745,-59.05534630503234
final_near_25pA,35.0,25.0,197.44999999995736,-59.05534646904721
final_near_25pA,35.0,25.0,197.54999999995727,-59.05534663233486
final_near_25pA,35.0,25.0,197.64999999995717,-59.05534679489858
final_near_25pA,35.0,25.0,197.74999999995708,-59.05534695674165
final_near_25pA,35.0,25.0,197.849999999957,-59.055347117867306
final_near_25pA,35.0,25.0,197.9499999999569,-59.0553472782788
final_near_25pA,35.0,25.0,198.0499999999568,-59.05534743797935
final_near_25pA,35.0,25.0,198.14999999995672,-59.055347596972155
final_near_25pA,35.0,25.0,198.24999999995663,-59.05534775526043
final_near_25pA,35.0,25.0,198.34999999995654,-59.05534791284734
final_near_25pA,35.0,25.0,198.44999999995645,-59.055348069736056
final_near_25pA,35.0,25.0,198.54999999995636,-59.05534822592973
final_near_25pA,35.0,25.0,198.64999999995626,-59.055348381431486
final_near_25pA,35.0,25.0,198.74999999995617,-59.05534853624446
final_near_25pA,35.0,25.0,198.84999999995608,-59.05534869037176
final_near_25pA,35.0,25.0,198.949999999956,-59.05534884381647
final_near_25pA,35.0,25.0,199.0499999999559,-59.05534899658168
final_near_25pA,35.0,25.0,199.1499999999558,-59.055349148670444
final_near_25pA,35.0,25.0,199.24999999995572,-59.05534930008582
final_near_25pA,35.0,25.0,199.34999999995563,-59.05534945083085
final_near_25pA,35.0,25.0,199.44999999995554,-59.05534960090855
final_near_25pA,35.0,25.0,199.54999999995545,-59.05534975032193
final_near_25pA,35.0,25.0,199.64999999995536,-59.05534989907399
final_near_25pA,35.0,25.0,199.74999999995526,-59.05535004716771
final_near_25pA,35.0,25.0,199.84999999995517,-59.055350194606056
final_near_25pA,35.0,25.0,199.94999999995508,-59.055350341391986
final_near_25pA,35.0,25.0,200.049999999955,-59.055350487528436
final_near_25pA,35.0,25.0,200.1499999999549,-59.05535063301835
final_near_25pA,35.0,25.0,200.2499999999548,-59.05535077786462
final_near_25pA,35.0,25.0,200.34999999995472,-59.05535092207017
final_near_25pA,35.0,25.0,200.44999999995463,-59.055351065637865
final_near_25pA,35.0,25.0,200.54999999995454,-59.0553512085706
final_near_25pA,35.0,25.0,200.64999999995445,-59.05535135087122
final_near_25pA,35.0,25.0,200.74999999995435,-59.05535149254259
final_near_25pA,35.0,25.0,200.84999999995426,-59.055351633587534
final_near_25pA,35.0,25.0,200.94999999995417,-59.055351774008884
final_near_25pA,35.0,25.0,201.04999999995408,-59.05535191380944
final_near_25pA,35.0,25.0,201.149999999954,-59.055352052992006
final_near_25pA,35.0,25.0,201.2499999999539,-59.05535219155936
final_near_25pA,35.0,25.0,201.3499999999538,-59.05535232951428
final_near_25pA,35.0,25.0,201.44999999995372,-59.05535246685952
final_near_25pA,35.0,25.0,201.54999999995363,-59.05535260359782
final_near_25pA,35.0,25.0,201.64999999995354,-59.05535273973193
final_near_25pA,35.0,25.0,201.74999999995345,-59.05535287526456
final_near_25pA,35.0,25.0,201.84999999995335,-59.055353010198424
final_near_25pA,35.0,25.0,201.94999999995326,-59.05535314453621
final_near_25pA,35.0,25.0,202.04999999995317,-59.05535327828061
final_near_25pA,35.0,25.0,202.14999999995308,-59.0553534114343
final_near_25pA,35.0,25.0,202.249999999953,-59.05535354399993
final_near_25pA,35.0,25.0,202.3499999999529,-59.055353675980136
final_near_25pA,35.0,25.0,202.4499999999528,-59.055353807377585
final_near_25pA,35.0,25.0,202.54999999995272,-59.05535393819488
final_near_25pA,35.0,25.0,202.64999999995263,-59.055354068434625
final_near_25pA,35.0,25.0,202.74999999995254,-59.05535419809943
final_near_25pA,35.0,25.0,202.84999999995244,-59.05535432719189
final_near_25pA,35.0,25.0,202.94999999995235,-59.05535445571457
final_near_25pA,35.0,25.0,203.04999999995226,-59.05535458367003
final_near_25pA,35.0,25.0,203.14999999995217,-59.05535471106084
final_near_25pA,35.0,25.0,203.24999999995208,-59.055354837889524
final_near_25pA,35.0,25.0,203.349999999952,-59.05535496415862
final_near_25pA,35.0,25.0,203.4499999999519,-59.05535508987064
final_near_25pA,35.0,25.0,203.5499999999518,-59.05535521502809
final_near_25pA,35.0,25.0,203.64999999995172,-59.05535533963346
final_near_25pA,35.0,25.0,203.74999999995163,-59.055355463689246
final_near_25pA,35.0,25.0,203.84999999995154,-59.05535558719791
final_near_25pA,35.0,25.0,203.94999999995144,-59.05535571016192
final_near_25pA,35.0,25.0,204.04999999995135,-59.05535583258372
final_near_25pA,35.0,25.0,204.14999999995126,-59.055355954465746
final_near_25pA,35.0,25.0,204.24999999995117,-59.05535607581043
final_near_25pA,35.0,25.0,204.34999999995108,-59.05535619662019
final_near_25pA,35.0,25.0,204.449999999951,-59.05535631689742
final_near_25pA,35.0,25.0,204.5499999999509,-59.05535643664452
final_near_25pA,35.0,25.0,204.6499999999508,-59.055356555863874
final_near_25pA,35.0,25.0,204.74999999995072,-59.055356674557856
final_near_25pA,35.0,25.0,204.84999999995063,-59.05535679272882
final_near_25pA,35.0,25.0,204.94999999995053,-59.05535691037913
final_near_25pA,35.0,25.0,205.04999999995044,-59.055357027511114
final_near_25pA,35.0,25.0,205.14999999995035,-59.0553571441271
final_near_25pA,35.0,25.0,205.24999999995026,-59.055357260229414
final_near_25pA,35.0,25.0,205.34999999995017,-59.05535737582036
final_near_25pA,35.0,25.0,205.44999999995008,-59.05535749090224
final_near_25pA,35.0,25.0,205.54999999995,-59.055357605477326
final_near_25pA,35.0,25.0,205.6499999999499,-59.055357719547914
final_near_25pA,35.0,25.0,205.7499999999498,-59.05535783311626
final_near_25pA,35.0,25.0,205.84999999994972,-59.05535794618462
final_near_25pA,35.0,25.0,205.94999999994963,-59.055358058755246
final_near_25pA,35.0,25.0,206.04999999994953,-59.05535817083036
final_near_25pA,35.0,25.0,206.14999999994944,-59.0553582824122
final_near_25pA,35.0,25.0,206.24999999994935,-59.05535839350298
final_near_25pA,35.0,25.0,206.34999999994926,-59.055358504104895
final_near_25pA,35.0,25.0,206.44999999994917,-59.05535861422015
final_near_25pA,35.0,25.0,206.54999999994908,-59.055358723850915
final_near_25pA,35.0,25.0,206.649999999949,-59.05535883299938
final_near_25pA,35.0,25.0,206.7499999999489,-59.055358941667706
final_near_25pA,35.0,25.0,206.8499999999488,-59.05535904985805
final_near_25pA,35.0,25.0,206.94999999994872,-59.055359157572546
final_near_25pA,35.0,25.0,207.04999999994862,-59.05535926481335
final_near_25pA,35.0,25.0,207.14999999994853,-59.05535937158256
final_near_25pA,35.0,25.0,207.24999999994844,-59.05535947788231
final_near_25pA,35.0,25.0,207.34999999994835,-59.05535958371471
final_near_25pA,35.0,25.0,207.44999999994826,-59.055359689081854
final_near_25pA,35.0,25.0,207.54999999994817,-59.055359793985815
final_near_25pA,35.0,25.0,207.64999999994808,-59.055359898428684
final_near_25pA,35.0,25.0,207.749999999948,-59.05536000241253
final_near_25pA,35.0,25.0,207.8499999999479,-59.05536010593941
final_near_25pA,35.0,25.0,207.9499999999478,-59.05536020901136
final_near_25pA,35.0,25.0,208.04999999994772,-59.055360311630444
final_near_25pA,35.0,25.0,208.14999999994762,-59.055360413798674
final_near_25pA,35.0,25.0,208.24999999994753,-59.05536051551808
final_near_25pA,35.0,25.0,208.34999999994744,-59.05536061679068
final_near_25pA,35.0,25.0,208.44999999994735,-59.055360717618456
final_near_25pA,35.0,25.0,208.54999999994726,-59.05536081800342
final_near_25pA,35.0,25.0,208.64999999994717,-59.05536091794755
final_near_25pA,35.0,25.0,208.74999999994708,-59.05536101745283
final_near_25pA,35.0,25.0,208.849999999947,-59.055361116521226
final_near_25pA,35.0,25.0,208.9499999999469,-59.05536121515468
final_near_25pA,35.0,25.0,209.0499999999468,-59.05536131335516
final_near_25pA,35.0,25.0,209.14999999994671,-59.05536141112459
final_near_25pA,35.0,25.0,209.24999999994662,-59.05536150846492
final_near_25pA,35.0,25.0,209.34999999994653,-59.05536160537805
final_near_25pA,35.0,25.0,209.44999999994644,-59.05536170186592
final_near_25pA,35.0,25.0,209.54999999994635,-59.055361797930416
final_near_25pA,35.0,25.0,209.64999999994626,-59.05536189357344
final_near_25pA,35.0,25.0,209.74999999994617,-59.055361988796875
final_near_25pA,35.0,25.0,209.84999999994608,-59.05536208360261
final_near_25pA,35.0,25.0,209.949999999946,-59.055362177992514
final_near_25pA,35.0,25.0,210.0499999999459,-59.05536227196844
final_near_25pA,35.0,25.0,210.1499999999458,-59.05536236553225
final_near_25pA,35.0,25.0,210.24999999994571,-59.055362458685785
final_near_25pA,35.0,25.0,210.34999999994562,-59.05536255143088
final_near_25pA,35.0,25.0,210.44999999994553,-59.05536264376937
final_near_25pA,35.0,25.0,210.54999999994544,-59.05536273570308
final_near_25pA,35.0,25.0,210.64999999994535,-59.0553628272338
final_near_25pA,35.0,25.0,210.74999999994526,-59.05536291836336
final_near_25pA,35.0,25.0,210.84999999994517,-59.05536300909353
final_near_25pA,35.0,25.0,210.94999999994508,-59.055363099426124
final_near_25pA,35.0,25.0,211.049999999945,-59.0553631893629
final_near_25pA,35.0,25.0,211.1499999999449,-59.05536327890564
final_near_25pA,35.0,25.0,211.2499999999448,-59.0553633680561
final_near_25pA,35.0,25.0,211.3499999999447,-59.05536345681604
final_near_25pA,35.0,25.0,211.44999999994462,-59.055363545187205
final_near_25pA,35.0,25.0,211.54999999994453,-59.05536363317133
final_near_25pA,35.0,25.0,211.64999999994444,-59.05536372077016
final_near_25pA,35.0,25.0,211.74999999994435,-59.0553638079854
final_near_25pA,35.0,25.0,211.84999999994426,-59.05536389481878
final_near_25pA,35.0,25.0,211.94999999994417,-59.055363981272
final_near_25pA,35.0,25.0,212.04999999994408,-59.055364067346765
final_near_25pA,35.0,25.0,212.149999999944,-59.05536415304476
final_near_25pA,35.0,25.0,212.2499999999439,-59.05536423836768
final_near_25pA,35.0,25.0,212.3499999999438,-59.05536432331719
final_near_25pA,35.0,25.0,212.4499999999437,-59.05536440789496
final_near_25pA,35.0,25.0,212.54999999994362,-59.05536449210266
final_near_25pA,35.0,25.0,212.64999999994353,-59.055364575941944
final_near_25pA,35.0,25.0,212.74999999994344,-59.05536465941445
final_near_25pA,35.0,25.0,212.84999999994335,-59.055364742521824
final_near_25pA,35.0,25.0,212.94999999994326,-59.0553648252657
final_near_25pA,35.0,25.0,213.04999999994317,-59.055364907647686
final_near_25pA,35.0,25.0,213.14999999994308,-59.05536498966942
final_near_25pA,35.0,25.0,213.249999999943,-59.055365071332496
final_near_25pA,35.0,25.0,213.3499999999429,-59.05536515263853
final_near_25pA,35.0,25.0,213.4499999999428,-59.0553652335891
final_near_25pA,35.0,25.0,213.5499999999427,-59.05536531418581
final_near_25pA,35.0,25.0,213.64999999994262,-59.05536539443023
final_near_25pA,35.0,25.0,213.74999999994253,-59.055365474323935
final_near_25pA,35.0,25.0,213.84999999994244,-59.05536555386849
final_near_25pA,35.0,25.0,213.94999999994235,-59.055365633065456
final_near_25pA,35.0,25.0,214.04999999994226,-59.05536571191639
final_near_25pA,35.0,25.0,214.14999999994217,-59.055365790422826
final_near_25pA,35.0,25.0,214.24999999994208,-59.055365868586314
final_near_25pA,35.0,25.0,214.34999999994199,-59.05536594640838
final_near_25pA,35.0,25.0,214.4499999999419,-59.055366023890535
final_near_25pA,35.0,25.0,214.5499999999418,-59.055366101034316
final_near_25pA,35.0,25.0,214.6499999999417,-59.05536617784123
final_near_25pA,35.0,25.0,214.74999999994162,-59.05536625431277
final_near_25pA,35.0,25.0,214.84999999994153,-59.05536633045044
final_near_25pA,35.0,25.0,214.94999999994144,-59.05536640625572
final_near_25pA,35.0,25.0,215.04999999994135,-59.055366481730104
final_near_25pA,35.0,25.0,215.14999999994126,-59.055366556875065
final_near_25pA,35.0,25.0,215.24999999994117,-59.055366631692074
final_near_25pA,35.0,25.0,215.34999999994108,-59.05536670618259
final_near_25pA,35.0,25.0,215.44999999994099,-59.05536678034807
final_near_25pA,35.0,25.0,215.5499999999409,-59.05536685418996
final_near_25pA,35.0,25.0,215.6499999999408,-59.05536692770971
final_near_25pA,35.0,25.0,215.7499999999407,-59.05536700090876
final_near_25pA,35.0,25.0,215.84999999994062,-59.05536707378853
final_near_25pA,35.0,25.0,215.94999999994053,-59.05536714635044
final_near_25pA,35.0,25.0,216.04999999994044,-59.055367218595926
final_near_25pA,35.0,25.0,216.14999999994035,-59.05536729052638
final_near_25pA,35.0,25.0,216.24999999994026,-59.05536736214321
final_near_25pA,35.0,25.0,216.34999999994017,-59.05536743344782
final_near_25pA,35.0,25.0,216.44999999994008,-59.0553675044416
final_near_25pA,35.0,25.0,216.54999999993998,-59.05536757512593
final_near_25pA,35.0,25.0,216.6499999999399,-59.05536764550219
final_near_25pA,35.0,25.0,216.7499999999398,-59.05536771557175
final_near_25pA,35.0,25.0,216.8499999999397,-59.05536778533599
final_near_25pA,35.0,25.0,216.94999999993962,-59.05536785479625
final_near_25pA,35.0,25.0,217.04999999993953,-59.0553679239539
final_near_25pA,35.0,25.0,217.14999999993944,-59.05536799281029
final_near_25pA,35.0,25.0,217.24999999993935,-59.05536806136675
final_near_25pA,35.0,25.0,217.34999999993926,-59.05536812962462
final_near_25pA,35.0,25.0,217.44999999993917,-59.05536819758523
final_near_25pA,35.0,25.0,217.54999999993908,-59.0553682652499
final_near_25pA,35.0,25.0,217.64999999993898,-59.05536833261996
final_near_25pA,35.0,25.0,217.7499999999389,-59.05536839969671
final_near_25pA,35.0,25.0,217.8499999999388,-59.055368466481454
final_near_25pA,35.0,25.0,217.9499999999387,-59.0553685329755
final_near_25pA,35.0,25.0,218.04999999993862,-59.055368599180134
final_near_25pA,35.0,25.0,218.14999999993853,-59.05536866509665
final_near_25pA,35.0,25.0,218.24999999993844,-59.05536873072633
final_near_25pA,35.0,25.0,218.34999999993835,-59.055368796070454
final_near_25pA,35.0,25.0,218.44999999993826,-59.055368861130276
final_near_25pA,35.0,25.0,218.54999999993817,-59.055368925907075
final_near_25pA,35.0,25.0,218.64999999993807,-59.05536899040211
final_near_25pA,35.0,25.0,218.74999999993798,-59.055369054616634
final_near_25pA,35.0,25.0,218.8499999999379,-59.055369118551894
final_near_25pA,35.0,25.0,218.9499999999378,-59.05536918220913
final_near_25pA,35.0,25.0,219.0499999999377,-59.055369245589574
final_near_25pA,35.0,25.0,219.14999999993762,-59.05536930869446
final_near_25pA,35.0,25.0,219.24999999993753,-59.05536937152502
final_near_25pA,35.0,25.0,219.34999999993744,-59.05536943408247
final_near_25pA,35.0,25.0,219.44999999993735,-59.05536949636802
final_near_25pA,35.0,25.0,219.54999999993726,-59.05536955838289
final_near_25pA,35.0,25.0,219.64999999993717,-59.055369620128275
final_near_25pA,35.0,25.0,219.74999999993707,-59.05536968160536
final_near_25pA,35.0,25.0,219.84999999993698,-59.05536974281536
final_near_25pA,35.0,25.0,219.9499999999369,-59.055369803759454
final_near_25pA,35.0,25.0,220.0499999999368,-59.05536986443882
final_near_25pA,35.0,25.0,220.1499999999367,-59.05536992485464
final_near_25pA,35.0,25.0,220.24999999993662,-59.05536998500807
final_near_25pA,35.0,25.0,220.34999999993653,-59.0553700449003
final_near_25pA,35.0,25.0,220.44999999993644,-59.05537010453247
final_near_25pA,35.0,25.0,220.54999999993635,-59.05537016390575
final_near_25pA,35.0,25.0,220.64999999993626,-59.05537022302128
final_near_25pA,35.0,25.0,220.74999999993616,-59.05537028188021
final_near_25pA,35.0,25.0,220.84999999993607,-59.05537034048367
final_near_25pA,35.0,25.0,220.94999999993598,-59.05537039883281
final_near_25pA,35.0,25.0,221.0499999999359,-59.05537045692874
final_near_25pA,35.0,25.0,221.1499999999358,-59.055370514772605
final_near_25pA,35.0,25.0,221.2499999999357,-59.05537057236551
final_near_25pA,35.0,25.0,221.34999999993562,-59.05537062970858
final_near_25pA,35.0,25.0,221.44999999993553,-59.0553706868029
final_near_25pA,35.0,25.0,221.54999999993544,-59.055370743649604
final_near_25pA,35.0,25.0,221.64999999993535,-59.05537080024977
final_near_25pA,35.0,25.0,221.74999999993526,-59.05537085660451
final_near_25pA,35.0,25.0,221.84999999993516,-59.05537091271489
final_near_25pA,35.0,25.0,221.94999999993507,-59.05537096858202
final_near_25pA,35.0,25.0,222.04999999993498,-59.05537102420696
final_near_25pA,35.0,25.0,222.1499999999349,-59.05537107959079
final_near_25pA,35.0,25.0,222.2499999999348,-59.055371134734585
final_near_25pA,35.0,25.0,222.3499999999347,-59.0553711896394
final_near_25pA,35.0,25.0,222.44999999993462,-59.05537124430631
final_near_25pA,35.0,25.0,222.54999999993453,-59.05537129873635
final_near_25pA,35.0,25.0,222.64999999993444,-59.05537135293058
final_near_25pA,35.0,25.0,222.74999999993435,-59.055371406890046
final_near_25pA,35.0,25.0,222.84999999993425,-59.055371460615795
final_near_25pA,35.0,25.0,222.94999999993416,-59.05537151410885
final_near_25pA,35.0,25.0,223.04999999993407,-59.05537156737025
final_near_25pA,35.0,25.0,223.14999999993398,-59.055371620401026
final_near_25pA,35.0,25.0,223.2499999999339,-59.05537167320219
final_near_25pA,35.0,25.0,223.3499999999338,-59.05537172577477
final_near_25pA,35.0,25.0,223.4499999999337,-59.05537177811977
final_near_25pA,35.0,25.0,223.54999999993362,-59.0553718302382
final_near_25pA,35.0,25.0,223.64999999993353,-59.05537188213108
final_near_25pA,35.0,25.0,223.74999999993344,-59.05537193379938
final_near_25pA,35.0,25.0,223.84999999993335,-59.055371985244115
final_near_25pA,35.0,25.0,223.94999999993325,-59.05537203646627
final_near_25pA,35.0,25.0,224.04999999993316,-59.05537208746683
final_near_25pA,35.0,25.0,224.14999999993307,-59.055372138246774
final_near_25pA,35.0,25.0,224.24999999993298,-59.05537218880709
final_near_25pA,35.0,25.0,224.3499999999329,-59.055372239148745
final_near_25pA,35.0,25.0,224.4499999999328,-59.055372289272704
final_near_25pA,35.0,25.0,224.5499999999327,-59.055372339179925
final_near_25pA,35.0,25.0,224.64999999993262,-59.05537238887138
final_near_25pA,35.0,25.0,224.74999999993253,-59.05537243834802
final_near_25pA,35.0,25.0,224.84999999993244,-59.055372487610796
final_near_25pA,35.0,25.0,224.94999999993234,-59.05537253666065
final_near_25pA,35.0,25.0,225.04999999993225,-59.05537258549853
final_near_25pA,35.0,25.0,225.14999999993216,-59.05537263412537
final_near_25pA,35.0,25.0,225.24999999993207,-59.05537268254211
final_near_25pA,35.0,25.0,225.34999999993198,-59.05537273074967
final_near_25pA,35.0,25.0,225.4499999999319,-59.055372778748975
final_near_25pA,35.0,25.0,225.5499999999318,-59.05537282654095
final_near_25pA,35.0,25.0,225.6499999999317,-59.055372874126526
final_near_25pA,35.0,25.0,225.74999999993162,-59.055372921506596
final_near_25pA,35.0,25.0,225.84999999993153,-59.05537296868208
final_near_25pA,35.0,25.0,225.94999999993144,-59.05537301565388
final_near_25pA,35.0,25.0,226.04999999993134,-59.05537306242289
final_near_25pA,35.0,25.0,226.14999999993125,-59.05537310899001
final_near_25pA,35.0,25.0,226.24999999993116,-59.055373155356136
final_near_25pA,35.0,25.0,226.34999999993107,-59.05537320152216
final_near_25pA,35.0,25.0,226.44999999993098,-59.05537324748896
final_near_25pA,35.0,25.0,226.5499999999309,-59.05537329325741
final_near_25pA,35.0,25.0,226.6499999999308,-59.0553733388284
final_near_25pA,35.0,25.0,226.7499999999307,-59.0553733842028
final_near_25pA,35.0,25.0,226.84999999993062,-59.055373429381476
final_near_25pA,35.0,25.0,226.94999999993053,-59.05537347436529
final_near_25pA,35.0,25.0,227.04999999993044,-59.05537351915511
final_near_25pA,35.0,25.0,227.14999999993034,-59.055373563751786
final_near_25pA,35.0,25.0,227.24999999993025,-59.055373608156174
final_near_25pA,35.0,25.0,227.34999999993016,-59.05537365236912
final_near_25pA,35.0,25.0,227.44999999993007,-59.05537369639148
final_near_25pA,35.0,25.0,227.54999999992998,-59.05537374022408
final_near_25pA,35.0,25.0,227.6499999999299,-59.055373783867765
final_near_25pA,35.0,25.0,227.7499999999298,-59.05537382732337
final_near_25pA,35.0,25.0,227.8499999999297,-59.05537387059173
final_near_25pA,35.0,25.0,227.94999999992962,-59.05537391367366
final_near_25pA,35.0,25.0,228.04999999992953,-59.05537395657
final_near_25pA,35.0,25.0,228.14999999992943,-59.05537399928156
final_near_25pA,35.0,25.0,228.24999999992934,-59.05537404180914
final_near_25pA,35.0,25.0,228.34999999992925,-59.05537408415358
final_near_25pA,35.0,25.0,228.44999999992916,-59.05537412631566
final_near_25pA,35.0,25.0,228.54999999992907,-59.05537416829621
final_near_25pA,35.0,25.0,228.64999999992898,-59.05537421009601
final_near_25pA,35.0,25.0,228.7499999999289,-59.05537425171588
final_near_25pA,35.0,25.0,228.8499999999288,-59.055374293156596
final_near_25pA,35.0,25.0,228.9499999999287,-59.05537433441896
final_near_25pA,35.0,25.0,229.04999999992862,-59.05537437550374
final_near_25pA,35.0,25.0,229.14999999992853,-59.05537441641173
final_near_25pA,35.0,25.0,229.24999999992843,-59.055374457143714
final_near_25pA,35.0,25.0,229.34999999992834,-59.05537449770047
final_near_25pA,35.0,25.0,229.44999999992825,-59.05537453808276
final_near_25pA,35.0,25.0,229.54999999992816,-59.05537457829135
final_near_25pA,35.0,25.0,229.64999999992807,-59.05537461832702
final_near_25pA,35.0,25.0,229.74999999992798,-59.05537465819053
final_near_25pA,35.0,25.0,229.8499999999279,-59.055374697882634
final_near_25pA,35.0,25.0,229.9499999999278,-59.05537473740408
final_near_25pA,35.0,25.0,230.0499999999277,-59.055374776755635
final_near_25pA,35.0,25.0,230.14999999992762,-59.05537481593804
final_near_25pA,35.0,25.0,230.24999999992752,-59.055374854952035
final_near_25pA,35.0,25.0,230.34999999992743,-59.055374893798366
final_near_25pA,35.0,25.0,230.44999999992734,-59.055374932477775
final_near_25pA,35.0,25.0,230.54999999992725,-59.055374970991
final_near_25pA,35.0,25.0,230.64999999992716,-59.05537500933876
final_near_25pA,35.0,25.0,230.74999999992707,-59.05537504752179
final_near_25pA,35.0,25.0,230.84999999992698,-59.055375085540824
final_near_25pA,35.0,25.0,230.9499999999269,-59.05537512339657
final_near_25pA,35.0,25.0,231.0499999999268,-59.05537516108976
final_near_25pA,35.0,25.0,231.1499999999267,-59.0553751986211
final_near_25pA,35.0,25.0,231.24999999992662,-59.055375235991306
final_near_25pA,35.0,25.0,231.34999999992652,-59.055375273201086
final_near_25pA,35.0,25.0,231.44999999992643,-59.05537531025115
final_near_25pA,35.0,25.0,231.54999999992634,-59.055375347142196
final_near_25pA,35.0,25.0,231.64999999992625,-59.055375383874924
final_near_25pA,35.0,25.0,231.74999999992616,-59.05537542045003
final_near_25pA,35.0,25.0,231.84999999992607,-59.05537545686821
final_near_25pA,35.0,25.0,231.94999999992598,-59.05537549313016
final_near_25pA,35.0,25.0,232.0499999999259,-59.05537552923655
final_near_25pA,35.0,25.0,232.1499999999258,-59.05537556518808
final_near_25pA,35.0,25.0,232.2499999999257,-59.05537560098542
final_near_25pA,35.0,25.0,232.34999999992561,-59.05537563662926
final_near_25pA,35.0,25.0,232.44999999992552,-59.05537567212026
final_near_25pA,35.0,25.0,232.54999999992543,-59.05537570745911
final_near_25pA,35.0,25.0,232.64999999992534,-59.05537574264647
final_near_25pA,35.0,25.0,232.74999999992525,-59.055375777683
final_near_25pA,35.0,25.0,232.84999999992516,-59.055375812569366
final_near_25pA,35.0,25.0,232.94999999992507,-59.05537584730624
final_near_25pA,35.0,25.0,233.04999999992498,-59.05537588189426
final_near_25pA,35.0,25.0,233.1499999999249,-59.05537591633409
final_near_25pA,35.0,25.0,233.2499999999248,-59.055375950626384
final_near_25pA,35.0,25.0,233.3499999999247,-59.055375984771786
final_near_25pA,35.0,25.0,233.44999999992461,-59.055376018770936
final_near_25pA,35.0,25.0,233.54999999992452,-59.05537605262449
final_near_25pA,35.0,25.0,233.64999999992443,-59.05537608633308
final_near_25pA,35.0,25.0,233.74999999992434,-59.05537611989733
final_near_25pA,35.0,25.0,233.84999999992425,-59.055376153317894
final_near_25pA,35.0,25.0,233.94999999992416,-59.055376186595396
final_near_25pA,35.0,25.0,234.04999999992407,-59.05537621973046
final_near_25pA,35.0,25.0,234.14999999992398,-59.05537625272372
final_near_25pA,35.0,25.0,234.2499999999239,-59.05537628557578
final_near_25pA,35.0,25.0,234.3499999999238,-59.05537631828729
final_near_25pA,35.0,25.0,234.4499999999237,-59.055376350858836
final_near_25pA,35.0,25.0,234.5499999999236,-59.05537638329105
final_near_25pA,35.0,25.0,234.64999999992352,-59.05537641558454
final_near_25pA,35.0,25.0,234.74999999992343,-59.05537644773991
final_near_25pA,35.0,25.0,234.84999999992334,-59.05537647975777
final_near_25pA,35.0,25.0,234.94999999992325,-59.05537651163873
final_near_25pA,35.0,25.0,235.04999999992316,-59.055376543383375
final_near_25pA,35.0,25.0,235.14999999992307,-59.05537657499231
final_near_25pA,35.0,25.0,235.24999999992298,-59.05537660646614
final_near_25pA,35.0,25.0,235.3499999999229,-59.055376637805445
final_near_25pA,35.0,25.0,235.4499999999228,-59.05537666901082
final_near_25pA,35.0,25.0,235.5499999999227,-59.055376700082846
final_near_25pA,35.0,25.0,235.6499999999226,-59.055376731022115
final_near_25pA,35.0,25.0,235.74999999992252,-59.0553767618292
final_near_25pA,35.0,25.0,235.84999999992243,-59.055376792504696
final_near_25pA,35.0,25.0,235.94999999992234,-59.055376823049166
final_near_25pA,35.0,25.0,236.04999999992225,-59.05537685346319
final_near_25pA,35.0,25.0,236.14999999992216,-59.055376883747336
final_near_25pA,35.0,25.0,236.24999999992207,-59.05537691390217
final_near_25pA,35.0,25.0,236.34999999992198,-59.05537694392827
final_near_25pA,35.0,25.0,236.44999999992189,-59.0553769738262
final_near_25pA,35.0,25.0,236.5499999999218,-59.055377003596504
final_near_25pA,35.0,25.0,236.6499999999217,-59.05537703323976
final_near_25pA,35.0,25.0,236.7499999999216,-59.05537706275651
final_near_25pA,35.0,25.0,236.84999999992152,-59.05537709214732
final_near_25pA,35.0,25.0,236.94999999992143,-59.05537712141273
final_near_25pA,35.0,25.0,237.04999999992134,-59.055377150553305
final_near_25pA,35.0,25.0,237.14999999992125,-59.05537717956957
final_near_25pA,35.0,25.0,237.24999999992116,-59.05537720846208
final_near_25pA,35.0,25.0,237.34999999992107,-59.05537723723139
final_near_25pA,35.0,25.0,237.44999999992098,-59.055377265878015
final_near_25pA,35.0,25.0,237.54999999992089,-59.05537729440251
final_near_25pA,35.0,25.0,237.6499999999208,-59.0553773228054
final_near_25pA,35.0,25.0,237.7499999999207,-59.055377351087216
final_near_25pA,35.0,25.0,237.8499999999206,-59.05537737924849
final_near_25pA,35.0,25.0,237.94999999992052,-59.055377407289754
final_near_25pA,35.0,25.0,238.04999999992043,-59.05537743521153
final_near_25pA,35.0,25.0,238.14999999992034,-59.055377463014345
final_near_25pA,35.0,25.0,238.24999999992025,-59.05537749069871
final_near_25pA,35.0,25.0,238.34999999992016,-59.055377518265146
final_near_25pA,35.0,25.0,238.44999999992007,-59.05537754571417
final_near_25pA,35.0,25.0,238.54999999991998,-59.0553775730463
final_near_25pA,35.0,25.0,238.64999999991988,-59.055377600262034
final_near_25pA,35.0,25.0,238.7499999999198,-59.0553776273619
final_near_25pA,35.0,25.0,238.8499999999197,-59.05537765434639
final_near_25pA,35.0,25.0,238.9499999999196,-59.05537768121601
final_near_25pA,35.0,25.0,239.04999999991952,-59.05537770797126
final_near_25pA,35.0,25.0,239.14999999991943,-59.05537773461265
final_near_25pA,35.0,25.0,239.24999999991934,-59.05537776114067
final_near_25pA,35.0,25.0,239.34999999991925,-59.05537778755581
final_near_25pA,35.0,25.0,239.44999999991916,-59.05537781385857
final_near_25pA,35.0,25.0,239.54999999991907,-59.055377840049445
final_near_25pA,35.0,25.0,239.64999999991898,-59.055377866128914
