current_na,time_ms,soma_mv,proximal_axon_mv,proximal_dendrite_mv
0.0,645.7000000001576,-60.03314950846713,-60.02473871437069,-60.0336492336552
0.0,645.800000000158,-60.0331495084678,-60.024738714371374,-60.033649233655865
0.0,645.9000000001583,-60.03314950846847,-60.02473871437205,-60.03364923365653
0.0,646.0000000001587,-60.03314950846913,-60.024738714372724,-60.033649233657194
0.0,646.1000000001591,-60.0331495084698,-60.02473871437339,-60.033649233657854
0.0,646.2000000001594,-60.03314950847046,-60.02473871437407,-60.03364923365852
0.0,646.3000000001598,-60.03314950847112,-60.02473871437474,-60.03364923365918
0.0,646.4000000001602,-60.03314950847178,-60.02473871437541,-60.033649233659844
0.0,646.5000000001605,-60.03314950847244,-60.02473871437608,-60.0336492336605
0.0,646.6000000001609,-60.0331495084731,-60.02473871437675,-60.03364923366116
0.0,646.7000000001613,-60.03314950847376,-60.02473871437742,-60.03364923366182
0.0,646.8000000001616,-60.033149508474416,-60.02473871437809,-60.03364923366248
0.0,646.900000000162,-60.03314950847508,-60.024738714378756,-60.033649233663134
0.0,647.0000000001623,-60.03314950847574,-60.024738714379424,-60.033649233663795
0.0,647.1000000001627,-60.03314950847639,-60.02473871438009,-60.03364923366445
0.0,647.2000000001631,-60.033149508477045,-60.02473871438075,-60.0336492336651
0.0,647.3000000001634,-60.0331495084777,-60.02473871438142,-60.033649233665756
0.0,647.4000000001638,-60.03314950847835,-60.02473871438208,-60.03364923366641
0.0,647.5000000001642,-60.033149508479006,-60.02473871438274,-60.03364923366706
0.0,647.6000000001645,-60.03314950847966,-60.0247387143834,-60.03364923366771
0.0,647.7000000001649,-60.03314950848031,-60.024738714384064,-60.03364923366836
0.0,647.8000000001653,-60.03314950848096,-60.024738714384725,-60.03364923366901
0.0,647.9000000001656,-60.03314950848161,-60.02473871438538,-60.03364923366966
0.0,648.000000000166,-60.03314950848225,-60.02473871438603,-60.0336492336703
0.0,648.1000000001663,-60.03314950848289,-60.024738714386686,-60.03364923367094
0.0,648.2000000001667,-60.03314950848353,-60.02473871438734,-60.03364923367158
0.0,648.3000000001671,-60.03314950848418,-60.02473871438799,-60.03364923367222
0.0,648.4000000001674,-60.03314950848482,-60.02473871438864,-60.03364923367286
0.0,648.5000000001678,-60.03314950848545,-60.02473871438929,-60.0336492336735
0.0,648.6000000001682,-60.03314950848609,-60.02473871438993,-60.03364923367413
0.0,648.7000000001685,-60.03314950848672,-60.02473871439057,-60.03364923367477
0.0,648.8000000001689,-60.033149508487355,-60.02473871439122,-60.033649233675405
0.0,648.9000000001693,-60.03314950848799,-60.02473871439186,-60.03364923367604
0.0,649.0000000001696,-60.03314950848862,-60.024738714392505,-60.03364923367667
0.0,649.10000000017,-60.03314950848925,-60.024738714393145,-60.033649233677295
0.0,649.2000000001703,-60.033149508489885,-60.024738714393784,-60.03364923367793
0.0,649.3000000001707,-60.03314950849052,-60.024738714394424,-60.03364923367856
0.0,649.4000000001711,-60.03314950849115,-60.02473871439507,-60.03364923367919
0.0,649.5000000001714,-60.03314950849178,-60.02473871439571,-60.033649233679824
0.0,649.6000000001718,-60.03314950849241,-60.02473871439634,-60.03364923368045
0.0,649.7000000001722,-60.03314950849304,-60.02473871439698,-60.033649233681075
0.0,649.8000000001725,-60.033149508493665,-60.02473871439762,-60.03364923368171
0.0,649.9000000001729,-60.03314950849429,-60.024738714398254,-60.03364923368233
0.0,650.0000000001733,-60.033149508494915,-60.02473871439889,-60.03364923368296
0.0,650.1000000001736,-60.03314950849554,-60.024738714399525,-60.03364923368358
0.0,650.200000000174,-60.033149508496166,-60.02473871440016,-60.0336492336842
0.0,650.3000000001744,-60.03314950849679,-60.02473871440079,-60.03364923368483
0.0,650.4000000001747,-60.03314950849741,-60.02473871440142,-60.033649233685445
0.0,650.5000000001751,-60.033149508498035,-60.02473871440205,-60.03364923368607
0.0,650.6000000001754,-60.03314950849865,-60.02473871440268,-60.03364923368669
0.0,650.7000000001758,-60.03314950849927,-60.024738714403306,-60.0336492336873
0.0,650.8000000001762,-60.03314950849988,-60.02473871440393,-60.03364923368792
0.0,650.9000000001765,-60.0331495085005,-60.024738714404556,-60.03364923368853
0.0,651.0000000001769,-60.03314950850111,-60.024738714405174,-60.03364923368914
0.0,651.1000000001773,-60.03314950850172,-60.0247387144058,-60.03364923368975
0.0,651.2000000001776,-60.03314950850233,-60.02473871440642,-60.03364923369036
0.0,651.300000000178,-60.03314950850294,-60.024738714407036,-60.03364923369097
0.0,651.4000000001784,-60.03314950850355,-60.02473871440765,-60.03364923369158
0.0,651.5000000001787,-60.03314950850415,-60.024738714408265,-60.03364923369218
0.0,651.6000000001791,-60.033149508504756,-60.024738714408876,-60.033649233692785
0.0,651.7000000001794,-60.03314950850536,-60.024738714409494,-60.03364923369339
0.0,651.8000000001798,-60.033149508505964,-60.024738714410105,-60.03364923369399
0.0,651.9000000001802,-60.03314950850657,-60.02473871441072,-60.0336492336946
0.0,652.0000000001805,-60.03314950850717,-60.02473871441133,-60.0336492336952
0.0,652.1000000001809,-60.033149508507776,-60.02473871441194,-60.0336492336958
0.0,652.2000000001813,-60.03314950850837,-60.02473871441255,-60.0336492336964
0.0,652.3000000001816,-60.03314950850898,-60.02473871441316,-60.033649233697005
0.0,652.400000000182,-60.033149508509574,-60.02473871441377,-60.0336492336976
0.0,652.5000000001824,-60.03314950851018,-60.02473871441438,-60.033649233698206
0.0,652.6000000001827,-60.033149508510775,-60.02473871441499,-60.0336492336988
0.0,652.7000000001831,-60.03314950851137,-60.0247387144156,-60.0336492336994
0.0,652.8000000001834,-60.033149508511976,-60.0247387144162,-60.0336492337
0.0,652.9000000001838,-60.03314950851257,-60.024738714416806,-60.033649233700594
0.0,653.0000000001842,-60.03314950851317,-60.02473871441741,-60.03364923370119
0.0,653.1000000001845,-60.033149508513766,-60.02473871441802,-60.03364923370178
0.0,653.2000000001849,-60.033149508514356,-60.02473871441862,-60.03364923370238
0.0,653.3000000001853,-60.033149508514946,-60.02473871441922,-60.03364923370297
0.0,653.4000000001856,-60.033149508515535,-60.02473871441982,-60.03364923370356
0.0,653.500000000186,-60.033149508516125,-60.024738714420415,-60.033649233704146
0.0,653.6000000001864,-60.033149508516715,-60.02473871442101,-60.03364923370473
0.0,653.7000000001867,-60.033149508517305,-60.02473871442161,-60.03364923370532
0.0,653.8000000001871,-60.03314950851789,-60.024738714422206,-60.0336492337059
0.0,653.9000000001874,-60.03314950851847,-60.024738714422796,-60.033649233706484
0.0,654.0000000001878,-60.03314950851905,-60.024738714423385,-60.03364923370707
0.0,654.1000000001882,-60.033149508519635,-60.024738714423975,-60.03364923370765
0.0,654.2000000001885,-60.03314950852021,-60.024738714424565,-60.033649233708225
0.0,654.3000000001889,-60.033149508520786,-60.02473871442515,-60.03364923370881
0.0,654.4000000001893,-60.03314950852137,-60.02473871442574,-60.03364923370938
0.0,654.5000000001896,-60.033149508521944,-60.02473871442632,-60.03364923370996
0.0,654.60000000019,-60.03314950852252,-60.0247387144269,-60.03364923371053
0.0,654.7000000001904,-60.033149508523096,-60.02473871442749,-60.03364923371111
0.0,654.8000000001907,-60.03314950852367,-60.024738714428075,-60.03364923371168
0.0,654.9000000001911,-60.03314950852425,-60.02473871442866,-60.033649233712254
0.0,655.0000000001914,-60.033149508524815,-60.02473871442924,-60.03364923371283
0.0,655.1000000001918,-60.03314950852539,-60.02473871442982,-60.033649233713405
0.0,655.2000000001922,-60.033149508525966,-60.024738714430406,-60.03364923371397
0.0,655.3000000001925,-60.033149508526535,-60.02473871443098,-60.03364923371455
0.0,655.4000000001929,-60.03314950852711,-60.024738714431564,-60.03364923371512
0.0,655.5000000001933,-60.03314950852768,-60.02473871443215,-60.033649233715686
0.0,655.6000000001936,-60.033149508528254,-60.02473871443272,-60.03364923371626
0.0,655.700000000194,-60.03314950852882,-60.024738714433305,-60.03364923371683
0.0,655.8000000001944,-60.03314950852939,-60.02473871443388,-60.0336492337174
0.0,655.9000000001947,-60.03314950852996,-60.024738714434456,-60.033649233717966
0.0,656.0000000001951,-60.03314950853053,-60.02473871443503,-60.033649233718535
0.0,656.1000000001955,-60.033149508531096,-60.02473871443561,-60.033649233719096
0.0,656.2000000001958,-60.03314950853166,-60.024738714436175,-60.03364923371966
0.0,656.3000000001962,-60.03314950853222,-60.02473871443675,-60.033649233720226
0.0,656.4000000001965,-60.03314950853278,-60.02473871443732,-60.03364923372079
0.0,656.5000000001969,-60.03314950853334,-60.02473871443789,-60.03364923372134
0.0,656.6000000001973,-60.0331495085339,-60.024738714438456,-60.0336492337219
0.0,656.7000000001976,-60.03314950853446,-60.024738714439025,-60.033649233722464
0.0,656.800000000198,-60.03314950853502,-60.02473871443959,-60.03364923372302
0.0,656.9000000001984,-60.03314950853557,-60.024738714440154,-60.03364923372357
0.0,657.0000000001987,-60.03314950853613,-60.024738714440716,-60.03364923372413
0.0,657.1000000001991,-60.03314950853668,-60.02473871444128,-60.03364923372468
0.0,657.2000000001995,-60.03314950853723,-60.02473871444184,-60.03364923372523
0.0,657.3000000001998,-60.03314950853778,-60.02473871444239,-60.03364923372578
0.0,657.4000000002002,-60.03314950853833,-60.024738714442954,-60.03364923372633
0.0,657.5000000002005,-60.03314950853888,-60.02473871444351,-60.03364923372688
0.0,657.6000000002009,-60.033149508539424,-60.02473871444406,-60.033649233727424
0.0,657.7000000002013,-60.03314950853997,-60.024738714444624,-60.03364923372797
0.0,657.8000000002016,-60.03314950854052,-60.02473871444518,-60.03364923372852
0.0,657.900000000202,-60.033149508541065,-60.02473871444573,-60.03364923372906
0.0,658.0000000002024,-60.03314950854161,-60.02473871444628,-60.033649233729605
0.0,658.1000000002027,-60.03314950854215,-60.02473871444683,-60.03364923373015
0.0,658.2000000002031,-60.0331495085427,-60.02473871444739,-60.03364923373069
0.0,658.3000000002035,-60.03314950854324,-60.02473871444794,-60.03364923373123
0.0,658.4000000002038,-60.03314950854379,-60.02473871444849,-60.03364923373178
0.0,658.5000000002042,-60.03314950854433,-60.02473871444904,-60.03364923373232
0.0,658.6000000002045,-60.033149508544874,-60.0247387144496,-60.033649233732866
0.0,658.7000000002049,-60.033149508545414,-60.024738714450145,-60.03364923373341
0.0,658.8000000002053,-60.033149508545954,-60.02473871445069,-60.03364923373395
0.0,658.9000000002056,-60.033149508546494,-60.02473871445124,-60.03364923373449
0.0,659.000000000206,-60.033149508547034,-60.024738714451786,-60.03364923373503
0.0,659.1000000002064,-60.033149508547574,-60.02473871445233,-60.03364923373557
0.0,659.2000000002067,-60.033149508548114,-60.02473871445288,-60.03364923373611
0.0,659.3000000002071,-60.033149508548654,-60.02473871445343,-60.03364923373664
0.0,659.4000000002075,-60.03314950854919,-60.02473871445397,-60.03364923373717
0.0,659.5000000002078,-60.03314950854972,-60.02473871445451,-60.033649233737705
0.0,659.6000000002082,-60.03314950855025,-60.024738714455054,-60.03364923373824
0.0,659.7000000002085,-60.033149508550785,-60.024738714455594,-60.03364923373877
0.0,659.8000000002089,-60.03314950855131,-60.024738714456134,-60.033649233739304
0.0,659.9000000002093,-60.033149508551844,-60.02473871445667,-60.03364923373983
0.0,660.0000000002096,-60.03314950855237,-60.02473871445721,-60.033649233740356
0.0,660.10000000021,-60.033149508552896,-60.02473871445774,-60.03364923374088
0.0,660.2000000002104,-60.03314950855342,-60.02473871445827,-60.03364923374141
0.0,660.3000000002107,-60.03314950855395,-60.024738714458806,-60.03364923374193
0.0,660.4000000002111,-60.033149508554466,-60.02473871445933,-60.03364923374245
0.0,660.5000000002115,-60.03314950855499,-60.024738714459865,-60.03364923374297
0.0,660.6000000002118,-60.03314950855551,-60.02473871446039,-60.033649233743496
0.0,660.7000000002122,-60.03314950855603,-60.024738714460916,-60.033649233744015
0.0,660.8000000002125,-60.03314950855655,-60.02473871446144,-60.03364923374453
0.0,660.9000000002129,-60.03314950855707,-60.02473871446197,-60.033649233745045
0.0,661.0000000002133,-60.033149508557585,-60.024738714462494,-60.033649233745564
0.0,661.1000000002136,-60.033149508558104,-60.02473871446302,-60.03364923374608
0.0,661.200000000214,-60.03314950855862,-60.024738714463545,-60.0336492337466
0.0,661.3000000002144,-60.033149508559134,-60.02473871446407,-60.03364923374711
0.0,661.4000000002147,-60.03314950855965,-60.0247387144646,-60.03364923374763
0.0,661.5000000002151,-60.03314950856017,-60.024738714465116,-60.03364923374814
0.0,661.6000000002155,-60.03314950856068,-60.02473871446564,-60.03364923374866
0.0,661.7000000002158,-60.0331495085612,-60.02473871446617,-60.03364923374918
0.0,661.8000000002162,-60.03314950856171,-60.024738714466686,-60.03364923374969
0.0,661.9000000002166,-60.033149508562225,-60.02473871446721,-60.033649233750204
0.0,662.0000000002169,-60.033149508562744,-60.02473871446773,-60.033649233750715
0.0,662.1000000002173,-60.033149508563255,-60.02473871446825,-60.033649233751234
0.0,662.2000000002176,-60.03314950856377,-60.02473871446877,-60.033649233751746
0.0,662.300000000218,-60.03314950856428,-60.02473871446929,-60.03364923375225
0.0,662.4000000002184,-60.03314950856479,-60.024738714469805,-60.03364923375276
0.0,662.5000000002187,-60.0331495085653,-60.024738714470324,-60.03364923375327
0.0,662.6000000002191,-60.033149508565806,-60.02473871447084,-60.033649233753785
0.0,662.7000000002195,-60.03314950856632,-60.024738714471354,-60.03364923375429
0.0,662.8000000002198,-60.03314950856682,-60.024738714471866,-60.033649233754794
0.0,662.9000000002202,-60.03314950856733,-60.02473871447238,-60.0336492337553
0.0,663.0000000002206,-60.033149508567824,-60.02473871447289,-60.033649233755796
0.0,663.1000000002209,-60.03314950856833,-60.0247387144734,-60.0336492337563
0.0,663.2000000002213,-60.03314950856883,-60.02473871447391,-60.0336492337568
0.0,663.3000000002216,-60.03314950856933,-60.02473871447442,-60.0336492337573
0.0,663.400000000222,-60.03314950856983,-60.02473871447492,-60.0336492337578
0.0,663.5000000002224,-60.033149508570325,-60.024738714475426,-60.0336492337583
0.0,663.6000000002227,-60.03314950857082,-60.02473871447593,-60.033649233758794
0.0,663.7000000002231,-60.03314950857132,-60.024738714476435,-60.03364923375929
0.0,663.8000000002235,-60.03314950857182,-60.02473871447694,-60.03364923375978
0.0,663.9000000002238,-60.03314950857231,-60.02473871447744,-60.03364923376027
0.0,664.0000000002242,-60.0331495085728,-60.024738714477934,-60.03364923376076
0.0,664.1000000002246,-60.03314950857329,-60.02473871447844,-60.03364923376125
0.0,664.2000000002249,-60.03314950857378,-60.024738714478936,-60.03364923376174
0.0,664.3000000002253,-60.03314950857427,-60.02473871447943,-60.03364923376223
0.0,664.4000000002256,-60.03314950857476,-60.02473871447992,-60.03364923376272
0.0,664.500000000226,-60.03314950857525,-60.02473871448042,-60.03364923376321
0.0,664.6000000002264,-60.03314950857574,-60.02473871448092,-60.0336492337637
0.0,664.7000000002267,-60.03314950857622,-60.024738714481416,-60.03364923376419
0.0,664.8000000002271,-60.03314950857671,-60.02473871448191,-60.03364923376468
0.0,664.9000000002275,-60.033149508577196,-60.0247387144824,-60.03364923376516
0.0,665.0000000002278,-60.03314950857769,-60.0247387144829,-60.03364923376565
0.0,665.1000000002282,-60.03314950857817,-60.02473871448339,-60.033649233766134
0.0,665.2000000002286,-60.03314950857866,-60.02473871448389,-60.03364923376662
0.0,665.3000000002289,-60.03314950857914,-60.02473871448438,-60.03364923376711
0.0,665.4000000002293,-60.03314950857963,-60.02473871448487,-60.03364923376759
0.0,665.5000000002296,-60.03314950858012,-60.024738714485366,-60.033649233768074
0.0,665.60000000023,-60.0331495085806,-60.024738714485856,-60.03364923376856
0.0,665.7000000002304,-60.03314950858108,-60.02473871448635,-60.03364923376904
0.0,665.8000000002307,-60.033149508581566,-60.02473871448684,-60.03364923376952
0.0,665.9000000002311,-60.03314950858205,-60.02473871448733,-60.03364923377001
0.0,666.0000000002315,-60.03314950858253,-60.02473871448781,-60.03364923377049
0.0,666.1000000002318,-60.03314950858301,-60.0247387144883,-60.033649233770966
0.0,666.2000000002322,-60.03314950858349,-60.024738714488784,-60.03364923377145
0.0,666.3000000002326,-60.03314950858397,-60.02473871448927,-60.03364923377192
0.0,666.4000000002329,-60.033149508584444,-60.02473871448975,-60.033649233772394
0.0,666.5000000002333,-60.03314950858492,-60.02473871449023,-60.03364923377287
0.0,666.6000000002336,-60.03314950858539,-60.02473871449072,-60.033649233773346
0.0,666.700000000234,-60.033149508585865,-60.02473871449119,-60.033649233773815
0.0,666.8000000002344,-60.033149508586334,-60.024738714491676,-60.033649233774284
0.0,666.9000000002347,-60.0331495085868,-60.02473871449215,-60.03364923377476
0.0,667.0000000002351,-60.03314950858727,-60.02473871449263,-60.03364923377523
0.0,667.1000000002355,-60.03314950858774,-60.024738714493104,-60.0336492337757
0.0,667.2000000002358,-60.03314950858821,-60.02473871449358,-60.03364923377616
0.0,667.3000000002362,-60.03314950858867,-60.02473871449405,-60.03364923377663
0.0,667.4000000002366,-60.03314950858914,-60.024738714494525,-60.03364923377709
0.0,667.5000000002369,-60.0331495085896,-60.024738714494994,-60.03364923377755
0.0,667.6000000002373,-60.033149508590064,-60.02473871449546,-60.033649233778014
0.0,667.7000000002377,-60.033149508590526,-60.02473871449593,-60.033649233778476
0.0,667.800000000238,-60.03314950859099,-60.0247387144964,-60.03364923377894
0.0,667.9000000002384,-60.03314950859145,-60.02473871449687,-60.0336492337794
0.0,668.0000000002387,-60.03314950859191,-60.02473871449734,-60.03364923377986
0.0,668.1000000002391,-60.033149508592366,-60.0247387144978,-60.03364923378032
0.0,668.2000000002395,-60.03314950859283,-60.02473871449827,-60.03364923378078
0.0,668.3000000002398,-60.03314950859329,-60.02473871449873,-60.03364923378123
0.0,668.4000000002402,-60.033149508593745,-60.0247387144992,-60.033649233781695
0.0,668.5000000002406,-60.03314950859421,-60.02473871449967,-60.03364923378216
0.0,668.6000000002409,-60.03314950859467,-60.02473871450013,-60.03364923378261
0.0,668.7000000002413,-60.03314950859512,-60.0247387145006,-60.03364923378307
0.0,668.8000000002417,-60.033149508595585,-60.02473871450106,-60.03364923378353
0.0,668.900000000242,-60.03314950859604,-60.024738714501524,-60.03364923378398
0.0,669.0000000002424,-60.033149508596495,-60.02473871450199,-60.033649233784445
0.0,669.1000000002427,-60.033149508596956,-60.024738714502455,-60.0336492337849
0.0,669.2000000002431,-60.03314950859741,-60.02473871450292,-60.033649233785354
0.0,669.3000000002435,-60.033149508597866,-60.02473871450338,-60.03364923378581
0.0,669.4000000002438,-60.03314950859832,-60.02473871450384,-60.033649233786264
0.0,669.5000000002442,-60.033149508598775,-60.0247387145043,-60.03364923378672
0.0,669.6000000002446,-60.03314950859923,-60.024738714504764,-60.03364923378717
0.0,669.7000000002449,-60.033149508599685,-60.02473871450522,-60.03364923378763
0.0,669.8000000002453,-60.03314950860013,-60.02473871450568,-60.033649233788076
0.0,669.9000000002457,-60.03314950860059,-60.024738714506135,-60.03364923378852
0.0,670.000000000246,-60.033149508601035,-60.02473871450659,-60.03364923378897
0.0,670.1000000002464,-60.03314950860148,-60.024738714507045,-60.03364923378942
0.0,670.2000000002467,-60.03314950860193,-60.0247387145075,-60.033649233789866
0.0,670.3000000002471,-60.03314950860237,-60.024738714507954,-60.033649233790314
0.0,670.4000000002475,-60.03314950860282,-60.0247387145084,-60.033649233790754
0.0,670.5000000002478,-60.033149508603266,-60.02473871450886,-60.0336492337912
0.0,670.6000000002482,-60.03314950860371,-60.024738714509304,-60.03364923379164
0.0,670.7000000002486,-60.03314950860415,-60.02473871450975,-60.03364923379208
0.0,670.8000000002489,-60.03314950860459,-60.0247387145102,-60.033649233792524
0.0,670.9000000002493,-60.03314950860503,-60.02473871451065,-60.033649233792964
0.0,671.0000000002497,-60.03314950860547,-60.024738714511095,-60.033649233793405
0.0,671.10000000025,-60.0331495086059,-60.024738714511535,-60.03364923379384
0.0,671.2000000002504,-60.03314950860634,-60.02473871451198,-60.03364923379428
0.0,671.3000000002507,-60.033149508606776,-60.024738714512424,-60.03364923379471
0.0,671.4000000002511,-60.03314950860721,-60.024738714512864,-60.033649233795146
0.0,671.5000000002515,-60.03314950860764,-60.024738714513305,-60.03364923379558
0.0,671.6000000002518,-60.033149508608076,-60.024738714513745,-60.03364923379601
0.0,671.7000000002522,-60.03314950860851,-60.02473871451418,-60.033649233796446
0.0,671.8000000002526,-60.033149508608936,-60.02473871451462,-60.03364923379687
0.0,671.9000000002529,-60.03314950860937,-60.02473871451506,-60.033649233797306
0.0,672.0000000002533,-60.0331495086098,-60.02473871451549,-60.03364923379774
0.0,672.1000000002537,-60.03314950861024,-60.024738714515934,-60.033649233798165
0.0,672.200000000254,-60.03314950861066,-60.024738714516374,-60.0336492337986
0.0,672.3000000002544,-60.033149508611096,-60.02473871451681,-60.033649233799025
0.0,672.4000000002547,-60.03314950861153,-60.02473871451725,-60.03364923379946
0.0,672.5000000002551,-60.033149508611956,-60.02473871451768,-60.033649233799885
0.0,672.6000000002555,-60.03314950861239,-60.024738714518115,-60.03364923380032
0.0,672.7000000002558,-60.033149508612816,-60.024738714518556,-60.033649233800745
0.0,672.8000000002562,-60.03314950861324,-60.02473871451899,-60.03364923380118
0.0,672.9000000002566,-60.033149508613675,-60.02473871451942,-60.033649233801604
0.0,673.0000000002569,-60.0331495086141,-60.024738714519856,-60.03364923380203
0.0,673.1000000002573,-60.03314950861453,-60.02473871452029,-60.03364923380246
0.0,673.2000000002577,-60.033149508614954,-60.02473871452072,-60.03364923380288
0.0,673.300000000258,-60.03314950861538,-60.024738714521156,-60.03364923380331
0.0,673.4000000002584,-60.03314950861581,-60.02473871452159,-60.033649233803736
0.0,673.5000000002588,-60.03314950861623,-60.02473871452202,-60.03364923380416
0.0,673.6000000002591,-60.03314950861666,-60.02473871452245,-60.03364923380459
0.0,673.7000000002595,-60.033149508617086,-60.02473871452288,-60.03364923380501
0.0,673.8000000002598,-60.033149508617505,-60.02473871452331,-60.033649233805434
0.0,673.9000000002602,-60.033149508617925,-60.024738714523735,-60.03364923380585
0.0,674.0000000002606,-60.033149508618344,-60.02473871452416,-60.03364923380627
0.0,674.1000000002609,-60.03314950861876,-60.02473871452459,-60.03364923380669
0.0,674.2000000002613,-60.03314950861918,-60.024738714525014,-60.033649233807104
0.0,674.3000000002617,-60.0331495086196,-60.02473871452544,-60.03364923380752
0.0,674.400000000262,-60.03314950862002,-60.02473871452586,-60.03364923380794
0.0,674.5000000002624,-60.03314950862043,-60.024738714526286,-60.033649233808354
0.0,674.6000000002628,-60.033149508620845,-60.024738714526706,-60.033649233808774
0.0,674.7000000002631,-60.033149508621264,-60.024738714527125,-60.033649233809186
0.0,674.8000000002635,-60.033149508621676,-60.024738714527544,-60.0336492338096
0.0,674.9000000002638,-60.03314950862209,-60.02473871452796,-60.03364923381001
0.0,675.0000000002642,-60.0331495086225,-60.024738714528375,-60.033649233810415
0.0,675.1000000002646,-60.033149508622905,-60.024738714528795,-60.03364923381083
0.0,675.2000000002649,-60.03314950862332,-60.02473871452921,-60.03364923381123
0.0,675.3000000002653,-60.03314950862372,-60.024738714529626,-60.033649233811644
0.0,675.4000000002657,-60.03314950862413,-60.02473871453004,-60.03364923381205
0.0,675.500000000266,-60.03314950862453,-60.02473871453045,-60.033649233812454
0.0,675.6000000002664,-60.03314950862494,-60.024738714530855,-60.03364923381286
0.0,675.7000000002668,-60.03314950862534,-60.02473871453127,-60.033649233813264
0.0,675.8000000002671,-60.03314950862575,-60.02473871453168,-60.03364923381367
0.0,675.9000000002675,-60.03314950862615,-60.02473871453209,-60.03364923381407
0.0,676.0000000002678,-60.03314950862655,-60.024738714532496,-60.03364923381447
0.0,676.1000000002682,-60.033149508626956,-60.02473871453291,-60.03364923381488
0.0,676.2000000002686,-60.03314950862736,-60.024738714533314,-60.033649233815275
0.0,676.3000000002689,-60.03314950862776,-60.02473871453372,-60.03364923381568
0.0,676.4000000002693,-60.03314950862816,-60.02473871453413,-60.03364923381608
0.0,676.5000000002697,-60.03314950862856,-60.024738714534536,-60.033649233816476
0.0,676.60000000027,-60.033149508628966,-60.02473871453495,-60.03364923381688
0.0,676.7000000002704,-60.033149508629364,-60.02473871453535,-60.03364923381728
0.0,676.8000000002708,-60.03314950862976,-60.02473871453576,-60.03364923381768
0.0,676.9000000002711,-60.03314950863017,-60.02473871453616,-60.03364923381808
0.0,677.0000000002715,-60.033149508630565,-60.02473871453657,-60.03364923381848
0.0,677.1000000002718,-60.03314950863097,-60.02473871453697,-60.033649233818885
0.0,677.2000000002722,-60.03314950863137,-60.024738714537385,-60.03364923381928
0.0,677.3000000002726,-60.033149508631766,-60.02473871453779,-60.03364923381968
0.0,677.4000000002729,-60.033149508632164,-60.02473871453819,-60.03364923382008
0.0,677.5000000002733,-60.03314950863256,-60.02473871453859,-60.033649233820476
0.0,677.6000000002737,-60.03314950863296,-60.024738714539,-60.033649233820874
0.0,677.700000000274,-60.03314950863336,-60.0247387145394,-60.03364923382127
0.0,677.8000000002744,-60.033149508633755,-60.0247387145398,-60.03364923382167
0.0,677.9000000002748,-60.03314950863415,-60.024738714540206,-60.03364923382206
0.0,678.0000000002751,-60.033149508634544,-60.024738714540604,-60.03364923382245
0.0,678.1000000002755,-60.033149508634935,-60.024738714541,-60.03364923382285
0.0,678.2000000002758,-60.033149508635326,-60.0247387145414,-60.03364923382324
0.0,678.3000000002762,-60.033149508635724,-60.0247387145418,-60.03364923382363
0.0,678.4000000002766,-60.033149508636114,-60.024738714542195,-60.03364923382402
0.0,678.5000000002769,-60.0331495086365,-60.02473871454259,-60.033649233824406
0.0,678.6000000002773,-60.03314950863689,-60.024738714542984,-60.0336492338248
0.0,678.7000000002777,-60.03314950863728,-60.024738714543375,-60.03364923382519
0.0,678.800000000278,-60.03314950863766,-60.02473871454377,-60.03364923382557
0.0,678.9000000002784,-60.033149508638054,-60.02473871454416,-60.033649233825955
0.0,679.0000000002788,-60.03314950863844,-60.024738714544554,-60.03364923382634
0.0,679.1000000002791,-60.03314950863882,-60.024738714544945,-60.03364923382672
0.0,679.2000000002795,-60.033149508639205,-60.024738714545336,-60.033649233827106
0.0,679.3000000002799,-60.03314950863959,-60.02473871454572,-60.03364923382749
0.0,679.4000000002802,-60.033149508639966,-60.02473871454611,-60.03364923382787
0.0,679.5000000002806,-60.03314950864035,-60.024738714546494,-60.03364923382825
0.0,679.6000000002809,-60.033149508640726,-60.024738714546885,-60.03364923382863
0.0,679.7000000002813,-60.03314950864111,-60.02473871454727,-60.03364923382901
0.0,679.8000000002817,-60.033149508641486,-60.02473871454765,-60.03364923382939
0.0,679.900000000282,-60.03314950864186,-60.02473871454803,-60.03364923382976
0.0,680.0000000002824,-60.03314950864223,-60.02473871454841,-60.03364923383014
0.0,680.1000000002828,-60.03314950864261,-60.024738714548796,-60.033649233830516
0.0,680.2000000002831,-60.033149508642985,-60.02473871454917,-60.033649233830886
0.0,680.3000000002835,-60.03314950864336,-60.02473871454955,-60.03364923383126
0.0,680.4000000002839,-60.03314950864373,-60.02473871454993,-60.03364923383163
0.0,680.5000000002842,-60.03314950864411,-60.02473871455032,-60.03364923383201
0.0,680.6000000002846,-60.03314950864448,-60.02473871455069,-60.03364923383238
0.0,680.700000000285,-60.033149508644854,-60.02473871455107,-60.033649233832755
0.0,680.8000000002853,-60.03314950864523,-60.02473871455145,-60.033649233833124
0.0,680.9000000002857,-60.0331495086456,-60.02473871455183,-60.0336492338335
0.0,681.000000000286,-60.03314950864598,-60.02473871455221,-60.03364923383388
0.0,681.1000000002864,-60.033149508646346,-60.02473871455258,-60.03364923383425
0.0,681.2000000002868,-60.03314950864672,-60.02473871455296,-60.033649233834616
0.0,681.3000000002871,-60.03314950864709,-60.024738714553344,-60.03364923383499
0.0,681.4000000002875,-60.03314950864746,-60.02473871455372,-60.03364923383536
