time_ms soma_mV ais_mV
239.600000 -68.422156 -68.421756
239.625000 -68.417542 -68.417136
239.650000 -68.412927 -68.412515
239.675000 -68.408311 -68.407892
239.700000 -68.403694 -68.403269
239.725000 -68.399076 -68.398644
239.750000 -68.394456 -68.394018
239.775000 -68.389836 -68.389392
239.800000 -68.385214 -68.384764
239.825000 -68.380591 -68.380134
239.850000 -68.375967 -68.375504
239.875000 -68.371342 -68.370873
239.900000 -68.366716 -68.366240
239.925000 -68.362089 -68.361607
239.950000 -68.357460 -68.356972
239.975000 -68.352831 -68.352337
240.000000 -68.348201 -68.347700
240.025000 -68.343569 -68.343062
240.050000 -68.338936 -68.338423
240.075000 -68.334303 -68.333783
240.100000 -68.329668 -68.329142
240.125000 -68.325032 -68.324500
240.150000 -68.320395 -68.319857
240.175000 -68.315757 -68.315213
240.200000 -68.311118 -68.310568
240.225000 -68.306478 -68.305921
240.250000 -68.301837 -68.301274
240.275000 -68.297195 -68.296626
240.300000 -68.292552 -68.291976
240.325000 -68.287908 -68.287326
240.350000 -68.283263 -68.282675
240.375000 -68.278617 -68.278022
240.400000 -68.273969 -68.273369
240.425000 -68.269321 -68.268715
240.450000 -68.264672 -68.264059
240.475000 -68.260022 -68.259403
240.500000 -68.255371 -68.254746
240.525000 -68.250719 -68.250088
240.550000 -68.246066 -68.245428
240.575000 -68.241411 -68.240768
240.600000 -68.236756 -68.236107
240.625000 -68.232100 -68.231445
240.650000 -68.227443 -68.226782
240.675000 -68.222785 -68.222117
240.700000 -68.218127 -68.217452
240.725000 -68.213467 -68.212787
240.750000 -68.208806 -68.208120
240.775000 -68.204144 -68.203452
240.800000 -68.199482 -68.198783
240.825000 -68.194818 -68.194113
240.850000 -68.190153 -68.189443
240.875000 -68.185488 -68.184771
240.900000 -68.180822 -68.180099
240.925000 -68.176154 -68.175425
240.950000 -68.171486 -68.170751
240.975000 -68.166817 -68.166076
241.000000 -68.162147 -68.161400
241.025000 -68.157476 -68.156723
241.050000 -68.152804 -68.152045
241.075000 -68.148132 -68.147366
241.100000 -68.143458 -68.142687
241.125000 -68.138784 -68.138006
241.150000 -68.134108 -68.133325
241.175000 -68.129432 -68.128643
241.200000 -68.124755 -68.123959
241.225000 -68.120077 -68.119275
241.250000 -68.115398 -68.114591
241.275000 -68.110718 -68.109905
241.300000 -68.106038 -68.105218
241.325000 -68.101357 -68.100531
241.350000 -68.096674 -68.095843
241.375000 -68.091991 -68.091154
241.400000 -68.087307 -68.086464
241.425000 -68.082623 -68.081773
241.450000 -68.077937 -68.077082
241.475000 -68.073251 -68.072389
241.500000 -68.068563 -68.067696
241.525000 -68.063875 -68.063002
241.550000 -68.059187 -68.058307
241.575000 -68.054497 -68.053612
241.600000 -68.049806 -68.048915
241.625000 -68.045115 -68.044218
241.650000 -68.040423 -68.039520
241.675000 -68.035730 -68.034821
241.700000 -68.031037 -68.030121
241.725000 -68.026342 -68.025421
241.750000 -68.021647 -68.020720
241.775000 -68.016951 -68.016018
241.800000 -68.012254 -68.011315
241.825000 -68.007556 -68.006612
241.850000 -68.002858 -68.001907
241.875000 -67.998159 -67.997202
241.900000 -67.993459 -67.992497
241.925000 -67.988759 -67.987790
241.950000 -67.984057 -67.983083
241.975000 -67.979355 -67.978374
242.000000 -67.974652 -67.973665
242.025000 -67.969948 -67.968956
242.050000 -67.965244 -67.964245
242.075000 -67.960539 -67.959534
242.100000 -67.955833 -67.954822
242.125000 -67.951126 -67.950109
242.150000 -67.946419 -67.945395
242.175000 -67.941710 -67.940681
242.200000 -67.937001 -67.935966
242.225000 -67.932292 -67.931250
242.250000 -67.927581 -67.926533
242.275000 -67.922870 -67.921816
242.300000 -67.918158 -67.917098
242.325000 -67.913446 -67.912379
242.350000 -67.908732 -67.907660
242.375000 -67.904018 -67.902939
242.400000 -67.899303 -67.898218
242.425000 -67.894588 -67.893497
242.450000 -67.889872 -67.888774
242.475000 -67.885155 -67.884051
242.500000 -67.880437 -67.879327
242.525000 -67.875719 -67.874603
242.550000 -67.871000 -67.869878
242.575000 -67.866280 -67.865152
242.600000 -67.861560 -67.860425
242.625000 -67.856839 -67.855698
242.650000 -67.852117 -67.850970
242.675000 -67.847395 -67.846242
242.700000 -67.842672 -67.841512
242.725000 -67.837948 -67.836782
242.750000 -67.833224 -67.832052
242.775000 -67.828499 -67.827321
242.800000 -67.823773 -67.822589
242.825000 -67.819046 -67.817856
242.850000 -67.814319 -67.813123
242.875000 -67.809592 -67.808389
242.900000 -67.804863 -67.803654
242.925000 -67.800134 -67.798919
242.950000 -67.795405 -67.794183
242.975000 -67.790674 -67.789447
243.000000 -67.785944 -67.784710
243.025000 -67.781212 -67.779972
243.050000 -67.776480 -67.775234
243.075000 -67.771747 -67.770495
243.100000 -67.767014 -67.765755
243.125000 -67.762280 -67.761015
243.150000 -67.757545 -67.756274
243.175000 -67.752810 -67.751533
243.200000 -67.748074 -67.746791
243.225000 -67.743337 -67.742048
243.250000 -67.738600 -67.737305
243.275000 -67.733863 -67.732561
243.300000 -67.729124 -67.727817
243.325000 -67.724386 -67.723072
243.350000 -67.719646 -67.718326
243.375000 -67.714906 -67.713580
243.400000 -67.710165 -67.708833
243.425000 -67.705424 -67.704086
243.450000 -67.700682 -67.699338
243.475000 -67.695940 -67.694590
243.500000 -67.691197 -67.689840
243.525000 -67.686454 -67.685091
243.550000 -67.681710 -67.680341
243.575000 -67.676965 -67.675590
243.600000 -67.672220 -67.670838
243.625000 -67.667474 -67.666087
243.650000 -67.662728 -67.661334
243.675000 -67.657981 -67.656581
243.700000 -67.653233 -67.651828
243.725000 -67.648485 -67.647073
243.750000 -67.643737 -67.642319
243.775000 -67.638988 -67.637564
243.800000 -67.634238 -67.632808
243.825000 -67.629488 -67.628052
243.850000 -67.624737 -67.623295
243.875000 -67.619986 -67.618537
243.900000 -67.615234 -67.613780
243.925000 -67.610482 -67.609021
243.950000 -67.605729 -67.604262
243.975000 -67.600976 -67.599503
244.000000 -67.596222 -67.594743
244.025000 -67.591468 -67.589982
244.050000 -67.586713 -67.585221
244.075000 -67.581958 -67.580460
244.100000 -67.577202 -67.575698
244.125000 -67.572445 -67.570936
244.150000 -67.567688 -67.566173
244.175000 -67.562931 -67.561409
244.200000 -67.558173 -67.556645
244.225000 -67.553415 -67.551881
244.250000 -67.548656 -67.547116
244.275000 -67.543897 -67.542350
244.300000 -67.539137 -67.537584
244.325000 -67.534376 -67.532818
244.350000 -67.529616 -67.528051
244.375000 -67.524854 -67.523283
244.400000 -67.520093 -67.518516
244.425000 -67.515330 -67.513747
244.450000 -67.510568 -67.508978
244.475000 -67.505804 -67.504209
244.500000 -67.501041 -67.499439
244.525000 -67.496277 -67.494669
244.550000 -67.491512 -67.489899
244.575000 -67.486747 -67.485127
244.600000 -67.481982 -67.480356
244.625000 -67.477216 -67.475584
244.650000 -67.472449 -67.470811
244.675000 -67.467682 -67.466038
244.700000 -67.462915 -67.461265
244.725000 -67.458147 -67.456491
244.750000 -67.453379 -67.451717
244.775000 -67.448611 -67.446942
244.800000 -67.443842 -67.442167
244.825000 -67.439072 -67.437391
244.850000 -67.434302 -67.432615
244.875000 -67.429532 -67.427839
244.900000 -67.424761 -67.423062
244.925000 -67.419990 -67.418285
244.950000 -67.415218 -67.413507
244.975000 -67.410446 -67.408729
245.000000 -67.405674 -67.403950
245.025000 -67.400901 -67.399171
245.050000 -67.396127 -67.394392
245.075000 -67.391354 -67.389612
245.100000 -67.386580 -67.384832
245.125000 -67.381805 -67.380051
245.150000 -67.377030 -67.375270
245.175000 -67.372255 -67.370489
245.200000 -67.367479 -67.365707
245.225000 -67.362703 -67.360925
245.250000 -67.357926 -67.356142
245.275000 -67.353149 -67.351359
245.300000 -67.348372 -67.346576
245.325000 -67.343594 -67.341792
245.350000 -67.338816 -67.337008
245.375000 -67.334038 -67.332223
245.400000 -67.329259 -67.327438
245.425000 -67.324480 -67.322653
245.450000 -67.319700 -67.317867
245.475000 -67.314920 -67.313081
245.500000 -67.310140 -67.308295
245.525000 -67.305359 -67.303508
245.550000 -67.300578 -67.298721
245.575000 -67.295796 -67.293933
245.600000 -67.291014 -67.289145
245.625000 -67.286232 -67.284357
245.650000 -67.281450 -67.279568
245.675000 -67.276667 -67.274779
245.700000 -67.271883 -67.269990
245.725000 -67.267100 -67.265200
245.750000 -67.262316 -67.260410
245.775000 -67.257531 -67.255620
245.800000 -67.252747 -67.250829
245.825000 -67.247962 -67.246038
245.850000 -67.243176 -67.241246
245.875000 -67.238390 -67.236455
245.900000 -67.233604 -67.231662
245.925000 -67.228818 -67.226870
245.950000 -67.224031 -67.222077
245.975000 -67.219244 -67.217284
246.000000 -67.214457 -67.212490
246.025000 -67.209669 -67.207697
246.050000 -67.204881 -67.202902
246.075000 -67.200092 -67.198108
246.100000 -67.195304 -67.193313
246.125000 -67.190515 -67.188518
246.150000 -67.185725 -67.183722
246.175000 -67.180936 -67.178927
246.200000 -67.176146 -67.174131
246.225000 -67.171355 -67.169334
246.250000 -67.166565 -67.164537
246.275000 -67.161774 -67.159740
246.300000 -67.156982 -67.154943
246.325000 -67.152191 -67.150145
246.350000 -67.147399 -67.145347
246.375000 -67.142607 -67.140549
246.400000 -67.137814 -67.135751
246.425000 -67.133022 -67.130952
246.450000 -67.128228 -67.126153
246.475000 -67.123435 -67.121353
246.500000 -67.118641 -67.116553
246.525000 -67.113847 -67.111753
246.550000 -67.109053 -67.106953
246.575000 -67.104259 -67.102152
246.600000 -67.099464 -67.097352
